edge_id,account_id,entity_type,entity_id,first_seen_at,last_seen_at,interaction_count,event_type
EDGE_00000165,ACC_000042,DEVICE,DEV_STUDENT_000025,2026-10-04T15:10:23.686705+00:00,2026-11-13T15:10:23.686705+00:00,9,CHECKOUT
EDGE_00000166,ACC_000042,IP,IP_CAMPUS_NAT_000014,2026-10-04T15:10:23.686705+00:00,2026-11-28T15:10:23.686705+00:00,9,CHECKOUT
EDGE_00000167,ACC_000042,PAYMENT,CARD_STUDENT_000025,2026-10-04T15:10:23.686705+00:00,2026-12-19T15:10:23.686705+00:00,8,CHECKOUT
EDGE_00000168,ACC_000042,ADDRESS,ADDR_DORM_000016,2026-10-04T15:10:23.686705+00:00,2026-11-22T15:10:23.686705+00:00,9,CHECKOUT
EDGE_00000169,ACC_000043,DEVICE,DEV_STUDENT_000026,2027-01-20T20:49:21.017062+00:00,2027-04-26T20:49:21.017062+00:00,17,CHECKOUT
EDGE_00000170,ACC_000043,IP,IP_CAMPUS_NAT_000014,2027-01-20T20:49:21.017062+00:00,2027-03-15T20:49:21.017062+00:00,14,CHECKOUT
EDGE_00000171,ACC_000043,PAYMENT,CARD_STUDENT_000026,2027-01-20T20:49:21.017062+00:00,2027-02-17T20:49:21.017062+00:00,16,CHECKOUT
EDGE_00000172,ACC_000043,ADDRESS,ADDR_DORM_000017,2027-01-20T20:49:21.017062+00:00,2027-03-20T20:49:21.017062+00:00,12,CHECKOUT
EDGE_00000173,ACC_000044,DEVICE,DEV_STUDENT_000027,2027-01-01T20:24:29.940740+00:00,2027-04-06T20:24:29.940740+00:00,13,CHECKOUT
EDGE_00000174,ACC_000044,IP,IP_CAMPUS_NAT_000014,2027-01-01T20:24:29.940740+00:00,2027-03-09T20:24:29.940740+00:00,4,CHECKOUT
EDGE_00000175,ACC_000044,PAYMENT,CARD_STUDENT_000027,2027-01-01T20:24:29.940740+00:00,2027-03-07T20:24:29.940740+00:00,15,CHECKOUT
EDGE_00000176,ACC_000044,ADDRESS,ADDR_DORM_000018,2027-01-01T20:24:29.940740+00:00,2027-03-04T20:24:29.940740+00:00,4,CHECKOUT
EDGE_00000177,ACC_000045,DEVICE,DEV_STUDENT_000028,2027-04-20T22:31:12.245280+00:00,2027-07-22T22:31:12.245280+00:00,19,CHECKOUT
EDGE_00000178,ACC_000045,IP,IP_CAMPUS_NAT_000014,2027-04-20T22:31:12.245280+00:00,2027-05-08T22:31:12.245280+00:00,7,CHECKOUT
EDGE_00000179,ACC_000045,PAYMENT,CARD_STUDENT_000028,2027-04-20T22:31:12.245280+00:00,2027-07-03T22:31:12.245280+00:00,13,CHECKOUT
EDGE_00000180,ACC_000045,ADDRESS,ADDR_DORM_000019,2027-04-20T22:31:12.245280+00:00,2027-05-04T22:31:12.245280+00:00,4,CHECKOUT
EDGE_00000181,ACC_000046,DEVICE,DEV_STUDENT_000029,2026-12-26T19:40:17.933550+00:00,2027-03-28T19:40:17.933550+00:00,16,CHECKOUT
EDGE_00000182,ACC_000046,IP,IP_CAMPUS_NAT_000014,2026-12-26T19:40:17.933550+00:00,2027-02-20T19:40:17.933550+00:00,11,CHECKOUT
EDGE_00000183,ACC_000046,PAYMENT,CARD_STUDENT_000029,2026-12-26T19:40:17.933550+00:00,2027-01-26T19:40:17.933550+00:00,13,CHECKOUT
EDGE_00000184,ACC_000046,ADDRESS,ADDR_DORM_000020,2026-12-26T19:40:17.933550+00:00,2027-01-17T19:40:17.933550+00:00,18,CHECKOUT
EDGE_00000185,ACC_000047,DEVICE,DEV_STUDENT_000030,2026-07-01T02:29:53.536739+00:00,2026-09-14T02:29:53.536739+00:00,8,CHECKOUT
EDGE_00000186,ACC_000047,IP,IP_CAMPUS_NAT_000014,2026-07-01T02:29:53.536739+00:00,2026-09-15T02:29:53.536739+00:00,18,CHECKOUT
EDGE_00000187,ACC_000047,PAYMENT,CARD_STUDENT_000030,2026-07-01T02:29:53.536739+00:00,2026-09-22T02:29:53.536739+00:00,15,CHECKOUT
EDGE_00000188,ACC_000047,ADDRESS,ADDR_DORM_000021,2026-07-01T02:29:53.536739+00:00,2026-09-06T02:29:53.536739+00:00,7,CHECKOUT
EDGE_00000189,ACC_000048,DEVICE,DEV_STUDENT_000031,2026-09-27T02:37:08.520782+00:00,2026-10-18T02:37:08.520782+00:00,15,CHECKOUT
EDGE_00000190,ACC_000048,IP,IP_CAMPUS_NAT_000014,2026-09-27T02:37:08.520782+00:00,2026-10-22T02:37:08.520782+00:00,12,CHECKOUT
EDGE_00000191,ACC_000048,PAYMENT,CARD_STUDENT_000031,2026-09-27T02:37:08.520782+00:00,2026-12-31T02:37:08.520782+00:00,18,CHECKOUT
EDGE_00000192,ACC_000048,ADDRESS,ADDR_DORM_000022,2026-09-27T02:37:08.520782+00:00,2026-11-08T02:37:08.520782+00:00,16,CHECKOUT
EDGE_00000193,ACC_000049,DEVICE,DEV_STUDENT_000032,2026-11-07T13:45:10.922530+00:00,2027-02-04T13:45:10.922530+00:00,13,CHECKOUT
EDGE_00000194,ACC_000049,IP,IP_CAMPUS_NAT_000014,2026-11-07T13:45:10.922530+00:00,2026-11-28T13:45:10.922530+00:00,5,CHECKOUT
EDGE_00000195,ACC_000049,PAYMENT,CARD_STUDENT_000032,2026-11-07T13:45:10.922530+00:00,2026-12-30T13:45:10.922530+00:00,13,CHECKOUT
EDGE_00000196,ACC_000049,ADDRESS,ADDR_DORM_000023,2026-11-07T13:45:10.922530+00:00,2026-11-19T13:45:10.922530+00:00,14,CHECKOUT
EDGE_00000197,ACC_000050,DEVICE,DEV_STUDENT_000033,2026-05-23T10:17:42.741879+00:00,2026-07-18T10:17:42.741879+00:00,18,CHECKOUT
EDGE_00000198,ACC_000050,IP,IP_CAMPUS_NAT_000014,2026-05-23T10:17:42.741879+00:00,2026-08-07T10:17:42.741879+00:00,16,CHECKOUT
EDGE_00000199,ACC_000050,PAYMENT,CARD_STUDENT_000033,2026-05-23T10:17:42.741879+00:00,2026-07-21T10:17:42.741879+00:00,4,CHECKOUT
EDGE_00000200,ACC_000050,ADDRESS,ADDR_DORM_000024,2026-05-23T10:17:42.741879+00:00,2026-07-07T10:17:42.741879+00:00,19,CHECKOUT
EDGE_00000201,ACC_000051,DEVICE,DEV_STUDENT_000034,2027-03-31T12:17:17.556068+00:00,2027-06-05T12:17:17.556068+00:00,4,CHECKOUT
EDGE_00000202,ACC_000051,IP,IP_CAMPUS_NAT_000014,2027-03-31T12:17:17.556068+00:00,2027-06-10T12:17:17.556068+00:00,18,CHECKOUT
EDGE_00000203,ACC_000051,PAYMENT,CARD_STUDENT_000034,2027-03-31T12:17:17.556068+00:00,2027-06-26T12:17:17.556068+00:00,3,CHECKOUT
EDGE_00000204,ACC_000051,ADDRESS,ADDR_DORM_000025,2027-03-31T12:17:17.556068+00:00,2027-05-02T12:17:17.556068+00:00,7,CHECKOUT
EDGE_00000205,ACC_000052,DEVICE,DEV_STUDENT_000035,2026-07-09T11:42:32.405183+00:00,2026-08-02T11:42:32.405183+00:00,3,CHECKOUT
EDGE_00000206,ACC_000052,IP,IP_CAMPUS_NAT_000014,2026-07-09T11:42:32.405183+00:00,2026-09-30T11:42:32.405183+00:00,13,CHECKOUT
EDGE_00000207,ACC_000052,PAYMENT,CARD_STUDENT_000035,2026-07-09T11:42:32.405183+00:00,2026-10-15T11:42:32.405183+00:00,16,CHECKOUT
EDGE_00000208,ACC_000052,ADDRESS,ADDR_DORM_000026,2026-07-09T11:42:32.405183+00:00,2026-10-13T11:42:32.405183+00:00,7,CHECKOUT
EDGE_00000209,ACC_000053,DEVICE,DEV_STUDENT_000036,2027-03-20T18:53:32.650279+00:00,2027-05-09T18:53:32.650279+00:00,3,CHECKOUT
EDGE_00000210,ACC_000053,IP,IP_CAMPUS_NAT_000014,2027-03-20T18:53:32.650279+00:00,2027-05-10T18:53:32.650279+00:00,6,CHECKOUT
EDGE_00000211,ACC_000053,PAYMENT,CARD_STUDENT_000036,2027-03-20T18:53:32.650279+00:00,2027-04-09T18:53:32.650279+00:00,5,CHECKOUT
EDGE_00000212,ACC_000053,ADDRESS,ADDR_DORM_000027,2027-03-20T18:53:32.650279+00:00,2027-05-31T18:53:32.650279+00:00,11,CHECKOUT
EDGE_00000213,ACC_000054,DEVICE,DEV_STUDENT_000037,2027-02-11T06:25:31.543540+00:00,2027-03-01T06:25:31.543540+00:00,15,CHECKOUT
EDGE_00000214,ACC_000054,IP,IP_CAMPUS_NAT_000014,2027-02-11T06:25:31.543540+00:00,2027-04-09T06:25:31.543540+00:00,19,CHECKOUT
EDGE_00000215,ACC_000054,PAYMENT,CARD_STUDENT_000037,2027-02-11T06:25:31.543540+00:00,2027-04-29T06:25:31.543540+00:00,13,CHECKOUT
EDGE_00000216,ACC_000054,ADDRESS,ADDR_DORM_000028,2027-02-11T06:25:31.543540+00:00,2027-04-07T06:25:31.543540+00:00,3,CHECKOUT
EDGE_00000217,ACC_000055,DEVICE,DEV_STUDENT_000038,2026-12-26T20:54:34.200626+00:00,2027-02-07T20:54:34.200626+00:00,19,CHECKOUT
EDGE_00000218,ACC_000055,IP,IP_CAMPUS_NAT_000014,2026-12-26T20:54:34.200626+00:00,2027-02-27T20:54:34.200626+00:00,10,CHECKOUT
EDGE_00000219,ACC_000055,PAYMENT,CARD_STUDENT_000038,2026-12-26T20:54:34.200626+00:00,2027-02-22T20:54:34.200626+00:00,16,CHECKOUT
EDGE_00000220,ACC_000055,ADDRESS,ADDR_DORM_000029,2026-12-26T20:54:34.200626+00:00,2027-01-27T20:54:34.200626+00:00,13,CHECKOUT
EDGE_00000221,ACC_000056,DEVICE,DEV_STUDENT_000039,2026-12-11T01:38:58.616313+00:00,2027-01-29T01:38:58.616313+00:00,18,CHECKOUT
EDGE_00000222,ACC_000056,IP,IP_CAMPUS_NAT_000014,2026-12-11T01:38:58.616313+00:00,2027-01-04T01:38:58.616313+00:00,5,CHECKOUT
EDGE_00000223,ACC_000056,PAYMENT,CARD_STUDENT_000039,2026-12-11T01:38:58.616313+00:00,2027-01-31T01:38:58.616313+00:00,11,CHECKOUT
EDGE_00000224,ACC_000056,ADDRESS,ADDR_DORM_000030,2026-12-11T01:38:58.616313+00:00,2027-02-21T01:38:58.616313+00:00,9,CHECKOUT
EDGE_00000225,ACC_000057,DEVICE,DEV_STUDENT_000040,2026-11-05T16:49:04.161827+00:00,2026-12-21T16:49:04.161827+00:00,13,CHECKOUT
EDGE_00000226,ACC_000057,IP,IP_CAMPUS_NAT_000014,2026-11-05T16:49:04.161827+00:00,2027-02-10T16:49:04.161827+00:00,10,CHECKOUT
EDGE_00000227,ACC_000057,PAYMENT,CARD_STUDENT_000040,2026-11-05T16:49:04.161827+00:00,2026-11-28T16:49:04.161827+00:00,9,CHECKOUT
EDGE_00000228,ACC_000057,ADDRESS,ADDR_DORM_000031,2026-11-05T16:49:04.161827+00:00,2027-01-29T16:49:04.161827+00:00,6,CHECKOUT
EDGE_00000229,ACC_000058,DEVICE,DEV_STUDENT_000041,2026-12-16T18:57:57.550514+00:00,2027-01-26T18:57:57.550514+00:00,12,CHECKOUT
EDGE_00000230,ACC_000058,IP,IP_CAMPUS_NAT_000014,2026-12-16T18:57:57.550514+00:00,2027-02-17T18:57:57.550514+00:00,14,CHECKOUT
EDGE_00000231,ACC_000058,PAYMENT,CARD_STUDENT_000041,2026-12-16T18:57:57.550514+00:00,2027-02-13T18:57:57.550514+00:00,14,CHECKOUT
EDGE_00000232,ACC_000058,ADDRESS,ADDR_DORM_000032,2026-12-16T18:57:57.550514+00:00,2027-02-16T18:57:57.550514+00:00,14,CHECKOUT
EDGE_00000233,ACC_000059,DEVICE,DEV_STUDENT_000042,2026-09-09T20:05:24.978335+00:00,2026-11-30T20:05:24.978335+00:00,15,CHECKOUT
EDGE_00000234,ACC_000059,IP,IP_CAMPUS_NAT_000014,2026-09-09T20:05:24.978335+00:00,2026-11-08T20:05:24.978335+00:00,18,CHECKOUT
EDGE_00000235,ACC_000059,PAYMENT,CARD_STUDENT_000042,2026-09-09T20:05:24.978335+00:00,2026-09-30T20:05:24.978335+00:00,18,CHECKOUT
EDGE_00000236,ACC_000059,ADDRESS,ADDR_DORM_000033,2026-09-09T20:05:24.978335+00:00,2026-12-04T20:05:24.978335+00:00,11,CHECKOUT
EDGE_00000237,ACC_000060,DEVICE,DEV_STUDENT_000043,2026-11-22T07:10:37.168891+00:00,2027-02-18T07:10:37.168891+00:00,17,CHECKOUT
EDGE_00000238,ACC_000060,IP,IP_CAMPUS_NAT_000014,2026-11-22T07:10:37.168891+00:00,2027-02-13T07:10:37.168891+00:00,3,CHECKOUT
EDGE_00000239,ACC_000060,PAYMENT,CARD_STUDENT_000043,2026-11-22T07:10:37.168891+00:00,2026-12-08T07:10:37.168891+00:00,7,CHECKOUT
EDGE_00000240,ACC_000060,ADDRESS,ADDR_DORM_000034,2026-11-22T07:10:37.168891+00:00,2027-01-21T07:10:37.168891+00:00,8,CHECKOUT
EDGE_00000241,ACC_000061,DEVICE,DEV_BOT_000044,2026-02-26T00:18:34.038850+00:00,2026-02-26T00:18:34.038850+00:00,1,CHECKOUT
EDGE_00000242,ACC_000061,IP,IP_SUBNET_000015,2026-02-26T00:18:34.038850+00:00,2026-02-26T00:18:34.038850+00:00,1,CHECKOUT
EDGE_00000243,ACC_000061,PAYMENT,CARD_FARMER_000044,2026-02-26T00:18:34.038850+00:00,2026-02-26T00:18:34.038850+00:00,1,CHECKOUT
EDGE_00000244,ACC_000061,ADDRESS,ADDR_FARM_000035,2026-02-26T00:18:34.038850+00:00,2026-02-26T00:18:34.038850+00:00,1,CHECKOUT
EDGE_00000245,ACC_000062,DEVICE,DEV_BOT_000044,2026-02-26T00:00:22.024265+00:00,2026-02-26T00:00:22.024265+00:00,1,CHECKOUT
EDGE_00000246,ACC_000062,IP,IP_SUBNET_000015,2026-02-26T00:00:22.024265+00:00,2026-02-26T00:00:22.024265+00:00,1,CHECKOUT
EDGE_00000247,ACC_000062,PAYMENT,CARD_FARMER_000044,2026-02-26T00:00:22.024265+00:00,2026-02-26T00:00:22.024265+00:00,1,CHECKOUT
EDGE_00000248,ACC_000062,ADDRESS,ADDR_FARM_000035,2026-02-26T00:00:22.024265+00:00,2026-02-26T00:00:22.024265+00:00,1,CHECKOUT
EDGE_00000249,ACC_000063,DEVICE,DEV_BOT_000044,2026-02-26T00:20:40.760137+00:00,2026-02-26T00:20:40.760137+00:00,1,CHECKOUT
EDGE_00000250,ACC_000063,IP,IP_SUBNET_000015,2026-02-26T00:20:40.760137+00:00,2026-02-26T00:20:40.760137+00:00,1,CHECKOUT
EDGE_00000251,ACC_000063,PAYMENT,CARD_FARMER_000044,2026-02-26T00:20:40.760137+00:00,2026-02-26T00:20:40.760137+00:00,1,CHECKOUT
EDGE_00000252,ACC_000063,ADDRESS,ADDR_FARM_000035,2026-02-26T00:20:40.760137+00:00,2026-02-26T00:20:40.760137+00:00,1,CHECKOUT
EDGE_00000253,ACC_000064,DEVICE,DEV_BOT_000044,2026-02-26T00:21:24.822035+00:00,2026-02-26T00:21:24.822035+00:00,1,CHECKOUT
EDGE_00000254,ACC_000064,IP,IP_SUBNET_000015,2026-02-26T00:21:24.822035+00:00,2026-02-26T00:21:24.822035+00:00,1,CHECKOUT
EDGE_00000255,ACC_000064,PAYMENT,CARD_FARMER_000044,2026-02-26T00:21:24.822035+00:00,2026-02-26T00:21:24.822035+00:00,1,CHECKOUT
EDGE_00000256,ACC_000064,ADDRESS,ADDR_FARM_000035,2026-02-26T00:21:24.822035+00:00,2026-02-26T00:21:24.822035+00:00,1,CHECKOUT
EDGE_00000257,ACC_000065,DEVICE,DEV_BOT_000044,2026-02-26T00:09:18.392360+00:00,2026-02-26T00:09:18.392360+00:00,1,CHECKOUT
EDGE_00000258,ACC_000065,IP,IP_SUBNET_000015,2026-02-26T00:09:18.392360+00:00,2026-02-26T00:09:18.392360+00:00,1,CHECKOUT
EDGE_00000259,ACC_000065,PAYMENT,CARD_FARMER_000044,2026-02-26T00:09:18.392360+00:00,2026-02-26T00:09:18.392360+00:00,1,CHECKOUT
EDGE_00000260,ACC_000065,ADDRESS,ADDR_FARM_000035,2026-02-26T00:09:18.392360+00:00,2026-02-26T00:09:18.392360+00:00,1,CHECKOUT
EDGE_00000261,ACC_000066,DEVICE,DEV_BOT_000044,2026-02-26T00:03:50.419349+00:00,2026-02-26T00:03:50.419349+00:00,1,CHECKOUT
EDGE_00000262,ACC_000066,IP,IP_SUBNET_000015,2026-02-26T00:03:50.419349+00:00,2026-02-26T00:03:50.419349+00:00,1,CHECKOUT
EDGE_00000263,ACC_000066,PAYMENT,CARD_FARMER_000044,2026-02-26T00:03:50.419349+00:00,2026-02-26T00:03:50.419349+00:00,1,CHECKOUT
EDGE_00000264,ACC_000066,ADDRESS,ADDR_FARM_000035,2026-02-26T00:03:50.419349+00:00,2026-02-26T00:03:50.419349+00:00,1,CHECKOUT
EDGE_00000265,ACC_000067,DEVICE,DEV_BOT_000044,2026-02-26T00:15:01.260612+00:00,2026-02-26T00:15:01.260612+00:00,1,CHECKOUT
EDGE_00000266,ACC_000067,IP,IP_SUBNET_000015,2026-02-26T00:15:01.260612+00:00,2026-02-26T00:15:01.260612+00:00,1,CHECKOUT
EDGE_00000267,ACC_000067,PAYMENT,CARD_FARMER_000044,2026-02-26T00:15:01.260612+00:00,2026-02-26T00:15:01.260612+00:00,1,CHECKOUT
EDGE_00000268,ACC_000067,ADDRESS,ADDR_FARM_000035,2026-02-26T00:15:01.260612+00:00,2026-02-26T00:15:01.260612+00:00,1,CHECKOUT
EDGE_00000269,ACC_000068,DEVICE,DEV_BOT_000044,2026-02-26T00:02:59.508834+00:00,2026-02-26T00:02:59.508834+00:00,1,CHECKOUT
EDGE_00000270,ACC_000068,IP,IP_SUBNET_000015,2026-02-26T00:02:59.508834+00:00,2026-02-26T00:02:59.508834+00:00,1,CHECKOUT
EDGE_00000271,ACC_000068,PAYMENT,CARD_FARMER_000044,2026-02-26T00:02:59.508834+00:00,2026-02-26T00:02:59.508834+00:00,1,CHECKOUT
EDGE_00000272,ACC_000068,ADDRESS,ADDR_FARM_000035,2026-02-26T00:02:59.508834+00:00,2026-02-26T00:02:59.508834+00:00,1,CHECKOUT
EDGE_00000273,ACC_000069,DEVICE,DEV_BOT_000044,2026-02-26T00:09:07.379042+00:00,2026-02-26T00:09:07.379042+00:00,1,CHECKOUT
EDGE_00000274,ACC_000069,IP,IP_SUBNET_000015,2026-02-26T00:09:07.379042+00:00,2026-02-26T00:09:07.379042+00:00,1,CHECKOUT
EDGE_00000275,ACC_000069,PAYMENT,CARD_FARMER_000044,2026-02-26T00:09:07.379042+00:00,2026-02-26T00:09:07.379042+00:00,1,CHECKOUT
EDGE_00000276,ACC_000069,ADDRESS,ADDR_FARM_000035,2026-02-26T00:09:07.379042+00:00,2026-02-26T00:09:07.379042+00:00,1,CHECKOUT
EDGE_00000277,ACC_000070,DEVICE,DEV_BOT_000044,2026-02-26T00:23:57.643771+00:00,2026-02-26T00:23:57.643771+00:00,1,CHECKOUT
EDGE_00000278,ACC_000070,IP,IP_SUBNET_000015,2026-02-26T00:23:57.643771+00:00,2026-02-26T00:23:57.643771+00:00,1,CHECKOUT
EDGE_00000279,ACC_000070,PAYMENT,CARD_FARMER_000044,2026-02-26T00:23:57.643771+00:00,2026-02-26T00:23:57.643771+00:00,1,CHECKOUT
EDGE_00000280,ACC_000070,ADDRESS,ADDR_FARM_000035,2026-02-26T00:23:57.643771+00:00,2026-02-26T00:23:57.643771+00:00,1,CHECKOUT
EDGE_00000281,ACC_000071,DEVICE,DEV_BOT_000044,2026-02-26T00:24:53.196709+00:00,2026-02-26T00:24:53.196709+00:00,1,CHECKOUT
EDGE_00000282,ACC_000071,IP,IP_SUBNET_000015,2026-02-26T00:24:53.196709+00:00,2026-02-26T00:24:53.196709+00:00,1,CHECKOUT
EDGE_00000283,ACC_000071,PAYMENT,CARD_FARMER_000044,2026-02-26T00:24:53.196709+00:00,2026-02-26T00:24:53.196709+00:00,1,CHECKOUT
EDGE_00000284,ACC_000071,ADDRESS,ADDR_FARM_000035,2026-02-26T00:24:53.196709+00:00,2026-02-26T00:24:53.196709+00:00,1,CHECKOUT
EDGE_00000285,ACC_000072,DEVICE,DEV_BOT_000044,2026-02-26T00:19:18.157337+00:00,2026-02-26T00:19:18.157337+00:00,1,CHECKOUT
EDGE_00000286,ACC_000072,IP,IP_SUBNET_000015,2026-02-26T00:19:18.157337+00:00,2026-02-26T00:19:18.157337+00:00,1,CHECKOUT
EDGE_00000287,ACC_000072,PAYMENT,CARD_FARMER_000044,2026-02-26T00:19:18.157337+00:00,2026-02-26T00:19:18.157337+00:00,1,CHECKOUT
EDGE_00000288,ACC_000072,ADDRESS,ADDR_FARM_000035,2026-02-26T00:19:18.157337+00:00,2026-02-26T00:19:18.157337+00:00,1,CHECKOUT
EDGE_00000289,ACC_000073,DEVICE,DEV_BOT_000044,2026-02-26T00:07:46.442265+00:00,2026-02-26T00:07:46.442265+00:00,1,CHECKOUT
EDGE_00000290,ACC_000073,IP,IP_SUBNET_000015,2026-02-26T00:07:46.442265+00:00,2026-02-26T00:07:46.442265+00:00,1,CHECKOUT
EDGE_00000291,ACC_000073,PAYMENT,CARD_FARMER_000044,2026-02-26T00:07:46.442265+00:00,2026-02-26T00:07:46.442265+00:00,1,CHECKOUT
EDGE_00000292,ACC_000073,ADDRESS,ADDR_FARM_000035,2026-02-26T00:07:46.442265+00:00,2026-02-26T00:07:46.442265+00:00,1,CHECKOUT
EDGE_00000293,ACC_000074,DEVICE,DEV_BOT_000044,2026-02-26T00:17:11.497574+00:00,2026-02-26T00:17:11.497574+00:00,1,CHECKOUT
EDGE_00000294,ACC_000074,IP,IP_SUBNET_000015,2026-02-26T00:17:11.497574+00:00,2026-02-26T00:17:11.497574+00:00,1,CHECKOUT
EDGE_00000295,ACC_000074,PAYMENT,CARD_FARMER_000044,2026-02-26T00:17:11.497574+00:00,2026-02-26T00:17:11.497574+00:00,1,CHECKOUT
EDGE_00000296,ACC_000074,ADDRESS,ADDR_FARM_000035,2026-02-26T00:17:11.497574+00:00,2026-02-26T00:17:11.497574+00:00,1,CHECKOUT
EDGE_00000297,ACC_000075,DEVICE,DEV_BOT_000044,2026-02-26T00:17:38.109548+00:00,2026-02-26T00:17:38.109548+00:00,1,CHECKOUT
EDGE_00000298,ACC_000075,IP,IP_SUBNET_000015,2026-02-26T00:17:38.109548+00:00,2026-02-26T00:17:38.109548+00:00,1,CHECKOUT
EDGE_00000299,ACC_000075,PAYMENT,CARD_FARMER_000044,2026-02-26T00:17:38.109548+00:00,2026-02-26T00:17:38.109548+00:00,1,CHECKOUT
EDGE_00000300,ACC_000075,ADDRESS,ADDR_FARM_000035,2026-02-26T00:17:38.109548+00:00,2026-02-26T00:17:38.109548+00:00,1,CHECKOUT
EDGE_00000301,ACC_000076,DEVICE,DEV_BOT_000044,2026-02-26T00:09:41.762543+00:00,2026-02-26T00:09:41.762543+00:00,1,CHECKOUT
EDGE_00000302,ACC_000076,IP,IP_SUBNET_000015,2026-02-26T00:09:41.762543+00:00,2026-02-26T00:09:41.762543+00:00,1,CHECKOUT
EDGE_00000303,ACC_000076,PAYMENT,CARD_FARMER_000044,2026-02-26T00:09:41.762543+00:00,2026-02-26T00:09:41.762543+00:00,1,CHECKOUT
EDGE_00000304,ACC_000076,ADDRESS,ADDR_FARM_000035,2026-02-26T00:09:41.762543+00:00,2026-02-26T00:09:41.762543+00:00,1,CHECKOUT
EDGE_00000305,ACC_000077,DEVICE,DEV_BOT_000044,2026-02-26T00:16:01.332952+00:00,2026-02-26T00:16:01.332952+00:00,1,CHECKOUT
EDGE_00000306,ACC_000077,IP,IP_SUBNET_000015,2026-02-26T00:16:01.332952+00:00,2026-02-26T00:16:01.332952+00:00,1,CHECKOUT
EDGE_00000307,ACC_000077,PAYMENT,CARD_FARMER_000044,2026-02-26T00:16:01.332952+00:00,2026-02-26T00:16:01.332952+00:00,1,CHECKOUT
EDGE_00000308,ACC_000077,ADDRESS,ADDR_FARM_000035,2026-02-26T00:16:01.332952+00:00,2026-02-26T00:16:01.332952+00:00,1,CHECKOUT
EDGE_00000309,ACC_000078,DEVICE,DEV_BOT_000044,2026-02-26T00:00:16.091467+00:00,2026-02-26T00:00:16.091467+00:00,1,CHECKOUT
EDGE_00000310,ACC_000078,IP,IP_SUBNET_000015,2026-02-26T00:00:16.091467+00:00,2026-02-26T00:00:16.091467+00:00,1,CHECKOUT
EDGE_00000311,ACC_000078,PAYMENT,CARD_FARMER_000044,2026-02-26T00:00:16.091467+00:00,2026-02-26T00:00:16.091467+00:00,1,CHECKOUT
EDGE_00000312,ACC_000078,ADDRESS,ADDR_FARM_000035,2026-02-26T00:00:16.091467+00:00,2026-02-26T00:00:16.091467+00:00,1,CHECKOUT
EDGE_00000313,ACC_000079,DEVICE,DEV_SOLO_000045,2027-03-20T07:31:51.864645+00:00,2027-06-09T07:31:51.864645+00:00,19,CHECKOUT
EDGE_00000314,ACC_000079,IP,IP_SOLO_000016,2027-03-20T07:31:51.864645+00:00,2027-07-07T07:31:51.864645+00:00,26,CHECKOUT
EDGE_00000315,ACC_000079,PAYMENT,CARD_SOLO_000045,2027-03-20T07:31:51.864645+00:00,2027-07-13T07:31:51.864645+00:00,17,CHECKOUT
EDGE_00000316,ACC_000079,ADDRESS,ADDR_SOLO_000036,2027-03-20T07:31:51.864645+00:00,2027-04-27T07:31:51.864645+00:00,5,CHECKOUT
EDGE_00000317,ACC_000080,DEVICE,DEV_SOLO_000046,2027-01-22T09:59:12.783757+00:00,2027-04-27T09:59:12.783757+00:00,12,CHECKOUT
EDGE_00000318,ACC_000080,IP,IP_SOLO_000017,2027-01-22T09:59:12.783757+00:00,2027-03-08T09:59:12.783757+00:00,19,CHECKOUT
EDGE_00000319,ACC_000080,PAYMENT,CARD_SOLO_000046,2027-01-22T09:59:12.783757+00:00,2027-05-23T09:59:12.783757+00:00,5,CHECKOUT
EDGE_00000320,ACC_000080,ADDRESS,ADDR_SOLO_000037,2027-01-22T09:59:12.783757+00:00,2027-04-26T09:59:12.783757+00:00,11,CHECKOUT
EDGE_00000321,ACC_000081,DEVICE,DEV_USER_000047,2027-04-18T08:37:12.361701+00:00,2027-07-14T08:37:12.361701+00:00,13,CHECKOUT
EDGE_00000322,ACC_000081,IP,IP_USER_000018,2027-04-18T08:37:12.361701+00:00,2027-06-30T08:37:12.361701+00:00,11,CHECKOUT
EDGE_00000323,ACC_000081,PAYMENT,CARD_CORP_BENIGN_000047,2027-04-18T08:37:12.361701+00:00,2027-07-07T08:37:12.361701+00:00,5,CHECKOUT
EDGE_00000324,ACC_000081,ADDRESS,ADDR_USER_000038,2027-04-18T08:37:12.361701+00:00,2027-05-11T08:37:12.361701+00:00,12,CHECKOUT
EDGE_00000325,ACC_000082,DEVICE,DEV_USER_000048,2026-10-02T15:10:37.228295+00:00,2026-12-17T15:10:37.228295+00:00,15,CHECKOUT
EDGE_00000326,ACC_000082,IP,IP_USER_000019,2026-10-02T15:10:37.228295+00:00,2026-12-28T15:10:37.228295+00:00,15,CHECKOUT
EDGE_00000327,ACC_000082,PAYMENT,CARD_CORP_BENIGN_000047,2026-10-02T15:10:37.228295+00:00,2026-12-03T15:10:37.228295+00:00,9,CHECKOUT
EDGE_00000328,ACC_000082,ADDRESS,ADDR_USER_000039,2026-10-02T15:10:37.228295+00:00,2026-10-17T15:10:37.228295+00:00,5,CHECKOUT
EDGE_00000329,ACC_000083,DEVICE,DEV_USER_000049,2026-05-09T22:41:43.339570+00:00,2026-06-23T22:41:43.339570+00:00,5,CHECKOUT
