account_id,order_count,return_count,refund_count,total_spend,average_order_value,account_age_days,device_count,ip_count,payment_instrument_count,return_rate,refund_rate,high_value_order_count,suspicious_activity_score,device_type,primary_payment_method,abuse_label
ACC_LEGIT_STD_02407,14,0,0,759.03,55.75,501,1,3,1,0.0,0.0,1,0.0562,mobile_ios,debit_card,0
ACC_LEGIT_STD_02088,1,1,1,65.52,62.31,94,1,2,1,1.0,1.0,0,0.0389,mobile_ios,apple_pay,0
ACC_RING_015_0083,18,16,13,810.0,45.0,19,4,6,5,0.8889,0.7222,12,0.8709,desktop_chrome,crypto_gift_card,1
ACC_LEGIT_STD_01040,25,6,5,2031.03,82.14,842,1,1,2,0.24,0.2,3,0.0256,mobile_ios,credit_card,0
ACC_RING_002_0137,21,19,15,3265.29,155.49,31,4,3,4,0.9048,0.7143,12,0.789,emulator_bot,crypto_gift_card,1
ACC_LEGIT_NEW_00280,1,0,0,57.74,57.74,20,1,1,1,0.0,0.0,0,0.2095,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00538,32,8,6,3014.65,90.54,93,2,3,2,0.25,0.1875,8,0.2058,mobile_android,credit_card,0
ACC_LEGIT_ACT_00330,46,13,12,5262.39,111.02,497,1,3,1,0.2826,0.2609,8,0.0464,mobile_ios,credit_card,0
ACC_LEGIT_STD_01659,22,2,1,1120.63,52.03,932,1,2,1,0.0909,0.0455,2,0.0129,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00346,45,13,11,4415.86,100.64,579,2,2,3,0.2889,0.2444,6,0.4172,mobile_android,credit_card,0
ACC_WARD_00141,37,25,24,7345.93,201.73,88,2,1,2,0.6757,0.6486,20,0.6709,mobile_ios,credit_card,1
ACC_LEGIT_STD_02547,3,0,0,376.16,120.31,350,1,1,2,0.0,0.0,1,0.1168,mobile_android,debit_card,0
ACC_LEGIT_STD_01497,17,0,0,1780.62,106.86,665,1,1,1,0.0,0.0,2,0.0545,mobile_android,debit_card,0
ACC_LEGIT_STD_02789,10,2,1,666.29,69.85,669,1,1,1,0.2,0.1,2,0.0693,mobile_ios,debit_card,0
ACC_LEGIT_STD_00988,6,1,1,652.05,106.97,360,1,1,1,0.1667,0.1667,0,0.0702,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00294,52,10,9,4767.41,96.25,170,2,3,2,0.1923,0.1731,10,0.0756,mobile_android,paypal,0
ACC_LEGIT_STD_02596,9,0,0,580.7,69.66,661,1,1,1,0.0,0.0,1,0.1401,mobile_android,credit_card,0
ACC_WARD_00077,46,29,25,7636.82,166.49,309,2,2,1,0.6304,0.5435,31,0.5335,desktop_chrome,credit_card,1
ACC_LEGIT_ACT_00255,50,13,12,3491.27,69.2,479,3,1,1,0.26,0.24,8,0.1314,desktop_chrome,credit_card,0
ACC_LEGIT_ACT_00832,26,11,8,2820.69,109.41,86,4,1,3,0.4231,0.3077,6,0.28,desktop_chrome,paypal,0
ACC_WARD_00232,36,23,21,4155.05,118.3,132,1,1,3,0.6389,0.5833,23,0.7536,desktop_chrome,credit_card,1
ACC_LEGIT_ACT_00307,23,5,4,2612.56,111.23,438,1,2,1,0.2174,0.1739,5,0.2074,mobile_ios,credit_card,0
ACC_LEGIT_STD_02579,5,0,0,118.01,25.19,278,1,2,1,0.0,0.0,0,0.1984,mobile_android,credit_card,0
ACC_LEGIT_STD_01832,4,0,0,311.99,72.52,282,1,1,1,0.0,0.0,0,0.0078,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00456,8,0,0,906.71,108.93,427,1,1,2,0.0,0.0,5,0.1572,mobile_android,credit_card,0
ACC_LEGIT_STD_02016,10,2,2,524.12,55.24,318,1,2,1,0.2,0.2,2,0.1197,desktop_chrome,debit_card,0
ACC_RING_061_0263,12,8,7,1854.72,154.56,23,5,4,4,0.6667,0.5833,8,0.9381,desktop_chrome,virtual_card,1
ACC_LEGIT_STD_02227,6,2,2,602.35,103.49,416,1,1,1,0.3333,0.3333,1,0.0133,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01833,11,0,0,311.36,26.62,317,2,1,1,0.0,0.0,0,0.0412,mobile_android,credit_card,0
ACC_LEGIT_STD_00791,8,2,2,809.31,101.17,475,1,1,1,0.25,0.25,0,0.0529,mobile_ios,debit_card,0
ACC_LEGIT_STD_00240,5,0,0,359.5,69.3,295,1,1,1,0.0,0.0,0,0.0283,mobile_android,credit_card,0
ACC_WARD_00237,29,24,23,5316.44,187.25,61,2,1,2,0.8276,0.7931,16,0.7477,mobile_ios,credit_card,1
ACC_LEGIT_STD_02403,18,5,5,1229.84,69.43,977,1,1,3,0.2778,0.2778,0,0.093,desktop_chrome,paypal,0
ACC_WARD_00214,22,17,14,5116.02,230.01,154,2,1,1,0.7727,0.6364,16,0.8146,mobile_ios,virtual_card,1
ACC_LEGIT_STD_00014,7,0,0,686.46,105.05,323,2,3,1,0.0,0.0,2,0.1829,mobile_ios,debit_card,0
ACC_LEGIT_STD_02595,21,0,0,729.64,34.67,971,1,1,1,0.0,0.0,2,0.012,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00580,29,9,8,2212.63,76.07,206,2,2,3,0.3103,0.2759,8,0.1091,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00774,11,0,0,484.22,46.64,638,1,2,2,0.0,0.0,1,0.0841,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02402,3,1,0,146.92,46.62,308,2,1,3,0.3333,0.0,0,0.0983,mobile_android,apple_pay,0
ACC_LEGIT_NEW_00078,2,0,0,97.18,48.59,32,1,2,1,0.0,0.0,0,0.0839,mobile_ios,debit_card,0
ACC_LEGIT_NEW_00423,4,1,1,263.56,65.89,17,1,1,1,0.25,0.25,0,0.0248,mobile_android,credit_card,0
ACC_LEGIT_STD_01540,14,1,1,1426.85,101.82,731,1,1,2,0.0714,0.0714,1,0.0389,mobile_ios,debit_card,0
ACC_LEGIT_STD_00029,15,2,2,825.03,54.46,515,1,1,1,0.1333,0.1333,2,0.0047,mobile_ios,credit_card,0
ACC_LEGIT_STD_00339,10,3,2,430.81,44.02,688,1,1,1,0.3,0.2,0,0.0174,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00295,48,20,17,5732.77,120.17,310,2,3,1,0.4167,0.3542,12,0.1824,mobile_android,credit_card,0
ACC_LEGIT_ACT_00404,42,14,12,5704.96,132.31,642,2,1,1,0.3333,0.2857,11,0.1453,mobile_ios,paypal,0
ACC_LEGIT_ACT_00746,49,19,16,7639.52,157.7,731,2,5,2,0.3878,0.3265,8,0.2597,mobile_ios,paypal,0
ACC_LEGIT_ACT_00194,41,16,15,3865.14,93.7,755,1,3,2,0.3902,0.3659,10,0.238,desktop_chrome,apple_pay,0
ACC_WARD_00110,45,33,32,10427.52,236.14,196,1,2,4,0.7333,0.7111,28,0.6858,mobile_ios,paypal,1
ACC_LEGIT_STD_02154,11,2,2,1014.54,93.44,389,1,2,1,0.1818,0.1818,0,0.047,mobile_android,credit_card,0
ACC_LEGIT_STD_00458,4,0,0,157.48,40.57,199,3,2,2,0.0,0.0,0,0.1438,mobile_ios,credit_card,0
ACC_LEGIT_STD_00576,3,0,0,219.73,73.78,184,1,2,2,0.0,0.0,0,0.1468,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01953,9,0,0,438.91,50.0,511,1,2,1,0.0,0.0,0,0.0121,mobile_ios,credit_card,0
ACC_LEGIT_STD_02754,5,0,0,189.55,35.82,402,1,1,1,0.0,0.0,0,0.0356,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00304,47,17,15,5765.37,120.24,564,2,3,1,0.3617,0.3191,12,0.1054,mobile_ios,debit_card,0
ACC_LEGIT_NEW_00011,3,1,1,143.07,47.69,26,2,1,1,0.3333,0.3333,0,0.2013,mobile_android,credit_card,0
ACC_LEGIT_STD_02459,3,0,0,174.94,62.59,186,2,3,1,0.0,0.0,0,0.1937,mobile_ios,credit_card,0
ACC_LEGIT_STD_02320,16,3,3,1030.13,66.64,435,1,3,1,0.1875,0.1875,1,0.1392,mobile_android,credit_card,0
ACC_LEGIT_STD_02045,3,0,0,132.06,46.71,169,1,1,1,0.0,0.0,0,0.0666,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00759,13,1,1,660.05,53.19,572,1,1,1,0.0769,0.0769,0,0.0539,mobile_android,apple_pay,0
ACC_RING_000_0269,20,14,12,2850.0,142.5,29,4,6,4,0.7,0.6,12,0.91,emulator_bot,virtual_card,1
ACC_RING_041_0310,22,16,13,3403.18,154.69,4,4,4,4,0.7273,0.5909,9,0.8158,emulator_bot,crypto_gift_card,1
ACC_LEGIT_ACT_00110,32,11,9,1522.35,46.94,613,4,1,1,0.3438,0.2812,8,0.5648,desktop_chrome,apple_pay,0
ACC_LEGIT_STD_02696,6,1,1,473.18,77.76,247,1,1,3,0.1667,0.1667,2,0.0372,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01520,14,1,1,869.13,65.54,627,1,2,1,0.0714,0.0714,0,0.0196,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02054,7,2,1,572.53,77.17,300,1,1,1,0.2857,0.1429,0,0.0488,mobile_android,credit_card,0
ACC_LEGIT_STD_00716,8,0,0,245.94,28.76,372,1,1,2,0.0,0.0,0,0.0071,mobile_android,credit_card,0
ACC_LEGIT_STD_00998,1,1,1,69.55,72.53,282,1,3,2,1.0,1.0,0,0.0133,mobile_ios,debit_card,0
ACC_LEGIT_STD_01109,7,0,0,509.04,75.56,191,2,1,1,0.0,0.0,1,0.0479,mobile_ios,apple_pay,0
ACC_LEGIT_NEW_00314,1,0,0,41.84,41.84,36,1,2,1,0.0,0.0,0,0.3224,mobile_ios,debit_card,0
ACC_LEGIT_STD_00188,8,0,0,640.43,82.28,329,1,1,1,0.0,0.0,0,0.1213,mobile_ios,credit_card,0
ACC_RING_001_0136,8,6,5,1311.12,163.89,25,4,6,4,0.75,0.625,4,0.8868,desktop_chrome,crypto_gift_card,1
ACC_LEGIT_STD_02143,7,0,0,342.4,47.69,198,1,1,1,0.0,0.0,0,0.069,mobile_ios,apple_pay,0
ACC_LEGIT_STD_01871,14,0,0,914.75,61.93,732,2,1,1,0.0,0.0,1,0.0639,mobile_ios,credit_card,0
ACC_LEGIT_STD_02290,8,0,0,574.66,77.36,333,2,1,1,0.0,0.0,0,0.0032,desktop_chrome,debit_card,0
ACC_LEGIT_ACT_00613,36,8,7,5250.5,145.08,331,1,2,1,0.2222,0.1944,6,0.1723,mobile_ios,credit_card,0
ACC_LEGIT_STD_00885,11,0,0,621.72,52.57,535,1,1,2,0.0,0.0,1,0.007,mobile_android,debit_card,0
ACC_LEGIT_STD_00052,7,0,0,103.0,15.0,230,2,1,1,0.0,0.0,0,0.018,desktop_chrome,paypal,0
ACC_LEGIT_STD_01509,24,6,5,1865.39,73.16,616,1,1,1,0.25,0.2083,0,0.0778,desktop_chrome,paypal,0
ACC_LEGIT_STD_01015,12,0,0,629.7,49.61,688,1,1,1,0.0,0.0,1,0.0004,mobile_android,credit_card,0
ACC_LEGIT_STD_01097,5,1,1,191.96,39.66,232,1,1,1,0.2,0.2,1,0.0915,mobile_android,credit_card,0
ACC_WARD_00128,15,10,8,2537.13,173.93,90,1,3,3,0.6667,0.5333,7,0.5759,desktop_chrome,credit_card,1
ACC_LEGIT_STD_02009,8,0,0,757.88,89.11,685,1,4,3,0.0,0.0,0,0.0787,mobile_ios,credit_card,0
ACC_LEGIT_STD_02516,3,0,0,72.43,25.34,358,1,1,1,0.0,0.0,0,0.0145,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02465,9,0,0,461.04,55.38,508,2,1,2,0.0,0.0,0,0.2162,desktop_chrome,debit_card,0
ACC_RING_053_0188,23,16,13,4193.13,182.31,23,4,4,4,0.6957,0.5652,12,0.8706,mobile_android,crypto_gift_card,1
ACC_LEGIT_STD_00825,3,0,0,291.91,95.42,460,1,1,1,0.0,0.0,1,0.1496,mobile_ios,credit_card,0
ACC_LEGIT_STD_00686,9,0,0,558.99,64.47,298,1,1,2,0.0,0.0,0,0.0424,mobile_android,credit_card,0
ACC_LEGIT_NEW_00411,2,0,0,139.44,69.72,22,1,1,1,0.0,0.0,0,0.2437,mobile_ios,debit_card,0
ACC_LEGIT_STD_02854,6,0,0,239.9,40.98,223,1,1,1,0.0,0.0,0,0.001,mobile_android,credit_card,0
ACC_LEGIT_STD_00274,9,0,0,914.61,97.06,432,1,1,1,0.0,0.0,0,0.0896,desktop_safari,debit_card,0
ACC_LEGIT_STD_01260,9,0,0,599.31,65.52,731,1,1,1,0.0,0.0,0,0.0071,desktop_safari,credit_card,0
ACC_LEGIT_STD_00739,6,1,1,528.28,81.64,285,1,3,1,0.1667,0.1667,1,0.1984,mobile_ios,credit_card,0
ACC_LEGIT_STD_02152,8,0,0,118.1,15.0,362,1,1,1,0.0,0.0,1,0.0509,mobile_ios,paypal,0
ACC_LEGIT_STD_01051,2,0,0,193.72,95.19,323,1,1,1,0.0,0.0,0,0.0752,mobile_android,credit_card,0
ACC_SLOW_00087,14,6,5,1192.52,85.18,85,2,3,2,0.4286,0.3571,3,0.5246,mobile_android,credit_card,1
ACC_WARD_00241,26,15,13,4604.9,171.69,313,1,3,2,0.5769,0.5,18,0.6957,desktop_chrome,paypal,1
ACC_LEGIT_STD_01251,9,1,0,612.73,64.87,248,1,4,3,0.1111,0.0,1,0.0641,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00570,52,22,17,3783.34,71.55,83,1,1,1,0.4231,0.3269,8,0.0873,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00057,15,4,3,845.6,56.63,769,3,2,1,0.2667,0.2,2,0.1154,mobile_android,credit_card,0
ACC_LEGIT_ACT_00318,14,6,5,1262.33,94.69,517,2,1,1,0.4286,0.3571,2,0.1511,desktop_chrome,apple_pay,0
ACC_LEGIT_STD_02084,1,0,0,66.85,71.33,78,1,1,1,0.0,0.0,0,0.0615,mobile_ios,credit_card,0
ACC_WARD_00095,25,21,20,6501.06,268.47,56,2,1,4,0.84,0.8,13,0.7292,desktop_chrome,credit_card,1
ACC_LEGIT_NEW_00056,1,0,0,32.94,32.94,10,2,1,1,0.0,0.0,0,0.0669,mobile_android,debit_card,0
ACC_RING_060_0061,7,5,4,1266.37,180.91,19,4,6,4,0.7143,0.5714,3,0.9379,emulator_bot,crypto_gift_card,1
ACC_LEGIT_STD_02075,7,1,1,350.8,51.34,514,2,1,1,0.1429,0.1429,0,0.0399,mobile_android,credit_card,0
ACC_LEGIT_STD_02308,15,4,4,807.68,58.27,505,1,2,2,0.2667,0.2667,0,0.0793,mobile_ios,credit_card,0
ACC_LEGIT_STD_01201,4,0,0,436.1,104.23,208,2,3,2,0.0,0.0,3,0.0612,mobile_ios,credit_card,0
ACC_LEGIT_STD_01351,5,3,3,296.06,56.09,272,1,2,1,0.6,0.6,0,0.1245,mobile_ios,credit_card,0
ACC_LEGIT_STD_02051,6,0,0,275.18,46.02,374,1,1,2,0.0,0.0,0,0.0983,mobile_ios,paypal,0
ACC_LEGIT_STD_02450,22,1,1,535.95,24.85,753,1,1,1,0.0455,0.0455,2,0.0197,mobile_ios,apple_pay,0
ACC_WARD_00172,32,28,23,6318.34,197.42,273,3,1,1,0.875,0.7188,24,0.704,mobile_ios,paypal,1
ACC_LEGIT_STD_02653,7,0,0,345.79,50.3,254,1,1,1,0.0,0.0,0,0.0679,mobile_android,apple_pay,0
ACC_LEGIT_STD_01747,7,0,0,309.21,42.73,238,1,1,2,0.0,0.0,1,0.0937,mobile_ios,debit_card,0
ACC_LEGIT_STD_02795,5,1,1,337.01,63.55,245,1,3,1,0.2,0.2,0,0.0396,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00395,30,6,4,2734.47,94.83,632,3,3,2,0.2,0.1333,7,0.1529,mobile_ios,credit_card,0
ACC_RING_049_0318,11,9,8,1522.18,138.38,17,4,4,3,0.8182,0.7273,6,0.7767,emulator_bot,virtual_card,1
ACC_LEGIT_STD_01058,9,0,0,573.49,63.5,408,1,3,1,0.0,0.0,0,0.022,mobile_ios,credit_card,0
ACC_LEGIT_STD_01645,12,1,1,934.98,72.21,499,1,2,1,0.0833,0.0833,0,0.0861,mobile_ios,debit_card,0
ACC_LEGIT_NEW_00023,3,0,0,210.6,70.2,37,1,1,1,0.0,0.0,0,0.287,mobile_ios,credit_card,0
ACC_LEGIT_STD_01359,3,0,0,125.98,42.02,324,1,1,1,0.0,0.0,0,0.0242,mobile_ios,apple_pay,0
ACC_RING_042_0311,21,16,15,3102.96,147.76,32,5,4,3,0.7619,0.7143,14,0.8672,emulator_bot,virtual_card,1
ACC_LEGIT_STD_01134,8,2,2,162.18,20.88,414,1,2,2,0.25,0.25,1,0.3335,desktop_safari,debit_card,0
ACC_RING_019_0154,11,9,7,2232.89,202.99,15,7,4,4,0.8182,0.6364,5,0.8677,emulator_bot,virtual_card,1
ACC_LEGIT_STD_01785,10,3,3,873.36,92.2,666,1,3,1,0.3,0.3,0,0.0099,mobile_android,apple_pay,0
ACC_LEGIT_ACT_00494,16,6,5,1231.21,75.61,650,1,2,1,0.375,0.3125,2,0.7023,mobile_ios,paypal,0
ACC_LEGIT_STD_01192,14,0,0,1372.69,99.1,633,1,1,1,0.0,0.0,0,0.0384,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00142,54,24,20,8609.52,160.89,415,2,2,2,0.4444,0.3704,8,0.1213,mobile_ios,paypal,0
ACC_RING_064_0199,15,11,9,1643.7,109.58,32,5,4,5,0.7333,0.6,9,0.921,emulator_bot,virtual_card,1
ACC_LEGIT_NEW_00125,1,0,0,59.17,59.17,4,1,2,1,0.0,0.0,0,0.04,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00725,19,5,4,1889.68,99.39,740,2,1,3,0.2632,0.2105,7,0.0239,desktop_chrome,credit_card,0
ACC_LEGIT_ACT_00050,50,18,15,3095.58,62.98,628,2,3,1,0.36,0.3,9,0.4803,mobile_android,credit_card,0
ACC_LEGIT_STD_00654,12,0,0,728.79,57.7,675,2,3,2,0.0,0.0,0,0.0001,mobile_ios,credit_card,0
ACC_LEGIT_STD_02743,9,0,0,712.96,77.61,308,1,1,2,0.0,0.0,1,0.0038,mobile_android,credit_card,0
ACC_LEGIT_NEW_00038,1,0,0,55.3,55.3,29,1,2,1,0.0,0.0,0,0.0573,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02242,16,1,0,1226.64,72.52,820,1,3,2,0.0625,0.0,1,0.0006,mobile_android,credit_card,0
ACC_RING_058_0059,16,15,13,2639.84,164.99,10,4,3,4,0.9375,0.8125,9,0.8372,mobile_android,credit_card,1
ACC_LEGIT_ACT_00378,40,12,10,1850.77,46.53,113,2,2,2,0.3,0.25,10,0.0609,mobile_ios,paypal,0
ACC_LEGIT_STD_01855,3,0,0,185.84,59.38,310,1,1,2,0.0,0.0,1,0.0403,mobile_android,credit_card,0
ACC_LEGIT_STD_00322,7,0,0,448.61,61.92,304,1,1,1,0.0,0.0,0,0.0444,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02580,8,0,0,229.96,31.04,300,1,1,1,0.0,0.0,1,0.1068,mobile_ios,debit_card,0
ACC_LEGIT_STD_01552,7,1,1,574.33,83.75,347,1,1,1,0.1429,0.1429,0,0.016,mobile_ios,credit_card,0
ACC_LEGIT_STD_02404,8,2,1,713.67,84.31,308,1,1,1,0.25,0.125,0,0.0288,desktop_safari,debit_card,0
ACC_LEGIT_ACT_00343,17,6,5,1307.04,75.73,221,1,2,1,0.3529,0.2941,4,0.1796,mobile_ios,paypal,0
ACC_LEGIT_STD_02049,8,0,0,716.3,90.3,537,1,3,1,0.0,0.0,0,0.0008,mobile_ios,apple_pay,0
ACC_LEGIT_STD_01558,28,0,0,1581.86,53.1,1048,1,1,2,0.0,0.0,2,0.1016,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01653,2,0,0,79.38,42.45,119,1,2,1,0.0,0.0,0,0.0191,mobile_android,credit_card,0
ACC_LEGIT_STD_02788,23,0,0,1744.96,80.64,1395,1,2,1,0.0,0.0,2,0.0134,mobile_ios,credit_card,0
ACC_LEGIT_STD_01707,2,0,0,183.59,93.24,136,1,2,1,0.0,0.0,0,0.0925,mobile_ios,credit_card,0
ACC_LEGIT_STD_00237,18,2,2,571.81,29.95,649,1,1,1,0.1111,0.1111,0,0.0971,mobile_ios,debit_card,0
ACC_LEGIT_STD_00948,4,0,0,191.48,51.52,355,2,1,1,0.0,0.0,1,0.0021,mobile_ios,debit_card,0
ACC_LEGIT_STD_00331,12,0,0,762.86,64.47,380,3,1,1,0.0,0.0,0,0.0412,mobile_ios,debit_card,0
ACC_LEGIT_STD_01801,4,0,0,55.89,15.0,204,1,1,1,0.0,0.0,0,0.1217,mobile_android,debit_card,0
ACC_LEGIT_NEW_00355,2,1,1,99.62,49.81,20,1,2,1,0.5,0.5,0,0.1786,mobile_ios,credit_card,0
ACC_LEGIT_STD_01318,4,0,0,177.32,41.69,177,1,2,1,0.0,0.0,0,0.1117,mobile_ios,credit_card,0
ACC_LEGIT_STD_02839,9,1,1,875.44,97.09,397,1,2,1,0.1111,0.1111,1,0.0217,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02418,4,0,0,233.69,61.56,179,1,3,1,0.0,0.0,0,0.0199,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00177,3,0,0,169.95,56.65,42,1,1,1,0.0,0.0,0,0.0992,mobile_android,debit_card,0
ACC_LEGIT_STD_01862,5,2,2,449.1,83.62,236,2,3,1,0.4,0.4,0,0.0647,desktop_chrome,debit_card,0
ACC_LEGIT_STD_00935,6,1,0,555.12,89.18,389,1,3,2,0.1667,0.0,0,0.0505,mobile_android,debit_card,0
ACC_RING_016_0218,12,10,8,2001.12,166.76,27,5,6,3,0.8333,0.6667,4,0.7509,emulator_bot,crypto_gift_card,1
ACC_LEGIT_STD_00345,5,0,0,265.24,52.71,190,1,2,2,0.0,0.0,0,0.07,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02665,3,0,0,70.2,21.95,225,1,1,1,0.0,0.0,0,0.012,mobile_ios,debit_card,0
ACC_LEGIT_STD_02074,9,0,0,616.7,66.46,671,1,3,3,0.0,0.0,0,0.082,mobile_android,credit_card,0
ACC_LEGIT_STD_00842,5,0,0,428.82,81.33,353,1,1,3,0.0,0.0,1,0.15,mobile_ios,credit_card,0
ACC_LEGIT_STD_00631,9,1,1,680.1,76.04,365,1,1,1,0.1111,0.1111,0,0.0665,mobile_android,apple_pay,0
ACC_LEGIT_ACT_00372,37,13,12,3203.72,88.17,197,1,3,2,0.3514,0.3243,7,0.1588,mobile_ios,debit_card,0
ACC_LEGIT_STD_01188,15,1,1,1191.06,78.88,649,1,1,1,0.0667,0.0667,0,0.031,desktop_chrome,debit_card,0
ACC_LEGIT_STD_00889,2,0,0,153.75,81.39,129,3,1,1,0.0,0.0,0,0.0109,mobile_android,credit_card,0
ACC_LEGIT_STD_02627,4,1,1,167.09,41.2,311,2,1,1,0.25,0.25,0,0.0329,mobile_android,apple_pay,0
ACC_LEGIT_STD_02708,4,1,1,467.67,122.37,280,1,1,3,0.25,0.25,1,0.0587,mobile_android,paypal,0
ACC_LEGIT_NEW_00332,1,0,0,54.07,54.07,21,1,2,1,0.0,0.0,0,0.0597,mobile_ios,credit_card,0
ACC_LEGIT_STD_00836,10,0,0,1089.22,109.08,466,1,2,1,0.0,0.0,4,0.0241,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00433,43,15,14,4339.51,99.69,231,1,2,2,0.3488,0.3256,8,0.0943,mobile_ios,credit_card,0
ACC_LEGIT_STD_00995,5,0,0,216.2,46.8,267,2,2,1,0.0,0.0,0,0.0426,mobile_ios,credit_card,0
ACC_WARD_00109,23,15,13,2733.65,123.5,216,2,2,1,0.6522,0.5652,12,0.5971,mobile_ios,credit_card,1
ACC_LEGIT_ACT_00449,30,11,8,3563.75,120.53,615,2,3,3,0.3667,0.2667,6,0.1878,desktop_chrome,credit_card,0
ACC_WARD_00220,39,32,29,7409.97,194.28,126,1,2,1,0.8205,0.7436,21,0.7154,mobile_android,credit_card,1
ACC_LEGIT_STD_00141,2,0,0,29.44,15.3,270,1,1,2,0.0,0.0,0,0.1274,mobile_ios,paypal,0
ACC_LEGIT_ACT_00141,49,15,14,4674.64,94.87,160,1,2,1,0.3061,0.2857,11,0.0896,desktop_chrome,paypal,0
ACC_LEGIT_ACT_00222,21,7,5,1378.36,67.39,876,2,1,2,0.3333,0.2381,3,0.1584,mobile_ios,paypal,0
ACC_LEGIT_ACT_00537,32,14,13,2817.29,86.17,208,2,1,1,0.4375,0.4062,5,0.2687,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00054,37,12,10,4415.95,115.62,424,2,5,1,0.3243,0.2703,7,0.2195,mobile_ios,paypal,0
ACC_LEGIT_ACT_00594,20,7,5,3017.92,158.6,851,1,1,2,0.35,0.25,4,0.2097,desktop_chrome,paypal,0
ACC_SLOW_00129,19,7,5,1874.35,98.65,120,2,2,1,0.3684,0.2632,6,0.6473,mobile_ios,paypal,1
ACC_WARD_00033,43,29,28,9376.11,210.84,284,1,2,2,0.6744,0.6512,21,0.7157,mobile_ios,credit_card,1
ACC_WARD_00075,58,39,33,9980.55,175.34,184,1,3,3,0.6724,0.569,26,0.7388,mobile_ios,virtual_card,1
ACC_LEGIT_STD_01574,6,4,2,499.24,88.41,282,1,1,1,0.6667,0.3333,1,0.1704,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01104,7,0,0,334.19,51.23,637,2,1,1,0.0,0.0,1,0.0619,mobile_android,credit_card,0
ACC_LEGIT_NEW_00342,2,0,0,86.86,43.43,20,1,1,1,0.0,0.0,0,0.3429,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01769,9,0,0,405.41,42.15,506,1,1,1,0.0,0.0,0,0.0749,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00856,17,0,0,1446.11,81.23,869,1,1,1,0.0,0.0,0,0.0306,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00291,1,0,0,56.03,56.03,34,1,1,1,0.0,0.0,0,0.1666,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00749,21,4,3,2241.92,102.58,698,2,2,2,0.1905,0.1429,5,0.3457,mobile_ios,paypal,0
ACC_LEGIT_STD_02592,8,1,1,791.56,95.52,456,1,1,1,0.125,0.125,1,0.0878,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00672,3,0,0,171.55,61.14,166,1,3,1,0.0,0.0,0,0.0067,mobile_ios,credit_card,0
ACC_LEGIT_STD_02790,4,0,0,255.83,62.11,322,1,2,1,0.0,0.0,0,0.0055,mobile_android,debit_card,0
ACC_LEGIT_STD_01371,5,1,1,285.0,59.47,331,1,2,1,0.2,0.2,0,0.0475,mobile_android,debit_card,0
ACC_LEGIT_STD_00446,8,0,0,777.12,93.96,504,1,3,1,0.0,0.0,1,0.0052,mobile_android,credit_card,0
ACC_LEGIT_ACT_00770,47,9,8,4614.81,102.69,321,2,3,1,0.1915,0.1702,12,0.1612,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00682,16,3,2,1530.16,93.94,540,2,2,2,0.1875,0.125,2,0.2383,mobile_ios,credit_card,0
ACC_WARD_00093,37,33,31,5132.01,133.39,217,1,3,3,0.8919,0.8378,19,0.6117,desktop_chrome,virtual_card,1
ACC_LEGIT_STD_00761,13,1,1,540.46,41.16,754,1,1,2,0.0769,0.0769,1,0.0181,mobile_android,credit_card,0
ACC_LEGIT_STD_00570,7,0,0,113.41,15.65,256,1,1,1,0.0,0.0,0,0.0148,mobile_ios,credit_card,0
ACC_SLOW_00082,19,8,6,665.0,35.0,216,2,3,3,0.4211,0.3158,5,0.5229,mobile_android,credit_card,1
