account_id,cluster_id,cluster_size,shared_device_account_count,shared_ip_account_count,shared_payment_account_count,shared_address_account_count,entity_overlap_score,bipartite_degree_centrality,creation_velocity_window_hours,payment_to_device_ratio,account_to_payment_ratio,behavior_similarity_score,temporal_coordination_score,suspicious_behavior_overlap,return_behavior_similarity,transaction_pattern_similarity,is_ring_member_label
ACC_000196,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000197,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000198,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000199,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000200,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000201,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000202,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000203,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000204,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000205,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000206,RING_00017,21,0,0,20,0,0.4,1.0,6791.54,0.0476,21.0,0.7464,0.0059,0.042,0.8987,0.594,0
ACC_000207,RING_00018,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0692,1.0,1.0,0
ACC_000208,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000209,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000210,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000211,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000212,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000213,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000214,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000215,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000216,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000217,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000218,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000219,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000220,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000221,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000222,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000223,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000224,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000225,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000226,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000227,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000228,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000229,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000230,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000231,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000232,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000233,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000234,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000235,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000236,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000237,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000238,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000239,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000240,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000241,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000242,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000243,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000244,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000245,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000246,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000247,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000248,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000249,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000250,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000251,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000252,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000253,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000254,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000255,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000256,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000257,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000258,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000259,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000260,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000261,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000262,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000263,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000264,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000265,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000266,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000267,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000268,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000269,RING_00019,62,0,61,0,0,0.1,1.0,8217.6,1.0,1.0,0.7912,0.005,0.0437,0.9113,0.671,0
ACC_000270,RING_00020,4,0,0,3,3,0.6,1.0,8972.65,0.25,4.0,0.8796,0.0036,0.0342,0.9408,0.8184,0
ACC_000271,RING_00020,4,0,0,3,3,0.6,1.0,8972.65,0.25,4.0,0.8796,0.0036,0.0342,0.9408,0.8184,0
ACC_000272,RING_00020,4,0,0,3,3,0.6,1.0,8972.65,0.25,4.0,0.8796,0.0036,0.0342,0.9408,0.8184,0
ACC_000273,RING_00020,4,0,0,3,3,0.6,1.0,8972.65,0.25,4.0,0.8796,0.0036,0.0342,0.9408,0.8184,0
ACC_000274,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000275,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000276,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000277,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000278,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000279,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000280,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000281,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000282,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000283,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000284,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000285,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000286,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000287,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000288,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000289,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000290,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000291,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000292,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000293,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000294,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000295,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000296,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000297,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000298,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000299,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000300,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000301,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000302,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000303,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000304,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000305,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000306,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000307,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000308,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000309,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000310,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000311,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000312,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000313,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000314,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000315,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000316,RING_00021,43,0,42,0,0,0.1,1.0,6871.87,1.0,1.0,0.7702,0.0056,0.0497,0.9431,0.5972,0
ACC_000317,RING_00022,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.085,1.0,1.0,0
ACC_000318,RING_00023,4,0,0,3,0,0.4,1.0,2060.76,0.25,4.0,0.7355,0.0151,0.0386,0.8805,0.5906,0
ACC_000319,RING_00023,4,0,0,3,0,0.4,1.0,2060.76,0.25,4.0,0.7355,0.0151,0.0386,0.8805,0.5906,0
ACC_000320,RING_00023,4,0,0,3,0,0.4,1.0,2060.76,0.25,4.0,0.7355,0.0151,0.0386,0.8805,0.5906,0
ACC_000321,RING_00023,4,0,0,3,0,0.4,1.0,2060.76,0.25,4.0,0.7355,0.0151,0.0386,0.8805,0.5906,0
ACC_000322,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000323,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000324,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000325,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000326,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000327,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000328,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000329,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000330,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000331,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000332,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000333,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000334,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000335,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000336,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000337,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000338,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000339,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000340,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000341,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000342,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000343,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000344,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000345,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000346,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000347,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000348,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000349,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000350,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000351,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000352,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000353,RING_00024,32,0,31,0,0,0.1,1.0,6505.3,1.0,1.0,0.7952,0.0066,0.0533,0.9434,0.6471,0
ACC_000354,RING_00025,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0743,1.0,1.0,0
ACC_000355,RING_00026,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0276,1.0,1.0,0
ACC_000356,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000357,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000358,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000359,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000360,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000361,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000362,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000363,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000364,RING_00027,9,0,0,0,8,0.2,1.0,386.18,1.0,1.0,0.8452,0.088,0.7784,0.9394,0.751,1
ACC_000365,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000366,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000367,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000368,RING_00028,17,6,0,5,16,0.4375,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000369,RING_00028,17,6,0,4,16,0.4125,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000370,RING_00028,17,6,0,4,16,0.4125,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000371,RING_00028,17,9,0,4,16,0.4688,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000372,RING_00028,17,9,0,4,16,0.4688,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000373,RING_00028,17,6,0,5,16,0.4375,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000374,RING_00028,17,6,0,5,16,0.4375,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000375,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000376,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000377,RING_00028,17,6,0,5,16,0.4375,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000378,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000379,RING_00028,17,9,0,4,16,0.4688,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000380,RING_00028,17,9,0,5,16,0.4938,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000381,RING_00028,17,6,0,5,16,0.4375,1.0,4023.72,1.5,5.6667,0.73,0.0106,0.7526,0.6069,0.8532,1
ACC_000382,RING_00029,21,20,20,0,0,0.4,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000383,RING_00029,21,20,20,0,1,0.41,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000384,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000385,RING_00029,21,20,20,0,0,0.4,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000386,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000387,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000388,RING_00029,21,20,20,0,1,0.41,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000389,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000390,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000391,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
ACC_000392,RING_00029,21,20,20,0,2,0.42,1.0,0.74,21.0,1.0,0.8148,0.98,0.8865,1.0,0.6295,1
