account_id,cluster_id,created_at,account_age_days,order_count,total_spend,average_order_value,return_count,refund_count,return_rate,refund_rate,high_value_order_count,suspicious_activity_score,device_type,primary_payment_method
ACC_000179,RING_00016,2026-02-18T22:06:32.453498+00:00,163,27,12528.27,464.01,23,22,0.8519,0.8148,19,0.8257,desktop_chrome,credit_card
ACC_000180,RING_00016,2026-02-21T03:39:01.252323+00:00,160,18,4511.52,250.64,16,14,0.8889,0.7778,19,0.7277,desktop_chrome,credit_card
ACC_000181,RING_00016,2026-02-19T01:18:21.205938+00:00,162,32,13168.0,411.5,30,27,0.9375,0.8438,19,0.8156,desktop_chrome,credit_card
ACC_000182,RING_00016,2026-02-08T07:41:41.347890+00:00,173,18,5607.54,311.53,16,15,0.8889,0.8333,18,0.8076,desktop_chrome,credit_card
ACC_000183,RING_00016,2026-02-08T11:35:04.232294+00:00,173,28,8946.56,319.52,24,23,0.8571,0.8214,20,0.876,desktop_chrome,credit_card
ACC_000184,RING_00016,2026-02-08T02:16:10.589003+00:00,173,22,4979.92,226.36,20,19,0.9091,0.8636,17,0.724,desktop_chrome,credit_card
ACC_000185,RING_00016,2026-02-05T16:49:05.829985+00:00,176,25,8076.75,323.07,23,20,0.92,0.8,14,0.869,desktop_chrome,credit_card
ACC_000186,RING_00017,2026-08-26T19:30:04.191040+00:00,1,21,1372.98,65.38,2,1,0.0952,0.0476,1,0.0119,desktop_chrome,credit_card
ACC_000187,RING_00017,2026-11-29T18:55:56.181907+00:00,1,21,1305.57,62.17,1,0,0.0476,0.0,0,0.0668,mobile_ios,credit_card
ACC_000188,RING_00017,2027-05-04T13:20:23.797109+00:00,1,25,1582.25,63.29,1,0,0.04,0.0,2,0.0163,desktop_chrome,credit_card
ACC_000189,RING_00017,2027-04-06T22:45:00.926549+00:00,1,9,984.6,109.4,0,0,0.0,0.0,1,0.0547,mobile_ios,credit_card
ACC_000190,RING_00017,2026-11-26T16:38:07.740470+00:00,1,7,398.23,56.89,0,0,0.0,0.0,0,0.0272,mobile_ios,credit_card
ACC_000191,RING_00017,2027-03-15T05:36:49.641695+00:00,1,8,926.24,115.78,0,0,0.0,0.0,1,0.0307,mobile_ios,credit_card
ACC_000192,RING_00017,2027-01-17T18:32:16.820887+00:00,1,10,1142.2,114.22,0,0,0.0,0.0,1,0.0578,mobile_ios,credit_card
ACC_000193,RING_00017,2026-11-16T22:49:57.556383+00:00,1,12,1575.24,131.27,1,0,0.0833,0.0,1,0.0632,mobile_ios,credit_card
ACC_000194,RING_00017,2026-12-05T12:16:41.567438+00:00,1,33,1580.7,47.9,2,1,0.0606,0.0303,1,0.0461,mobile_ios,credit_card
ACC_000195,RING_00017,2026-11-20T11:02:59.356117+00:00,1,33,1665.51,50.47,1,0,0.0303,0.0,1,0.0402,desktop_chrome,credit_card
ACC_000196,RING_00017,2026-08-04T07:31:12.643039+00:00,1,9,683.01,75.89,0,0,0.0,0.0,2,0.0549,desktop_chrome,credit_card
ACC_000197,RING_00017,2027-03-11T23:22:33.506273+00:00,1,20,1292.6,64.63,2,1,0.1,0.05,2,0.0275,desktop_chrome,credit_card
ACC_000198,RING_00017,2026-12-18T06:32:00.624242+00:00,1,15,936.3,62.42,1,0,0.0667,0.0,1,0.047,mobile_ios,credit_card
ACC_000199,RING_00017,2027-05-05T17:29:44.384291+00:00,1,34,2559.86,75.29,3,1,0.0882,0.0294,1,0.0493,mobile_ios,credit_card
ACC_000200,RING_00017,2026-10-08T17:53:50.481421+00:00,1,18,2404.08,133.56,0,0,0.0,0.0,0,0.0412,desktop_chrome,credit_card
ACC_000201,RING_00017,2026-08-12T14:31:56.501123+00:00,1,15,707.1,47.14,1,0,0.0667,0.0,0,0.0507,desktop_chrome,credit_card
ACC_000202,RING_00017,2026-11-18T07:28:01.651347+00:00,1,25,3456.0,138.24,0,0,0.0,0.0,1,0.0108,mobile_ios,credit_card
ACC_000203,RING_00017,2027-02-04T21:28:46.198262+00:00,1,11,1593.35,144.85,1,0,0.0909,0.0,2,0.031,desktop_chrome,credit_card
ACC_000204,RING_00017,2026-10-15T13:22:53.197070+00:00,1,19,2105.96,110.84,0,0,0.0,0.0,2,0.0527,mobile_ios,credit_card
ACC_000205,RING_00017,2027-01-15T05:50:10.275329+00:00,1,19,1227.21,64.59,0,0,0.0,0.0,1,0.039,desktop_chrome,credit_card
ACC_000206,RING_00017,2027-05-14T07:03:31.465328+00:00,1,21,867.93,41.33,2,1,0.0952,0.0476,0,0.0634,mobile_ios,credit_card
ACC_000207,RING_00018,2026-11-17T21:56:20.650949+00:00,1,42,2082.78,49.59,2,1,0.0476,0.0238,1,0.0692,mobile_android,credit_card
ACC_000208,RING_00019,2027-03-14T22:11:43.656700+00:00,1,5,287.35,57.47,0,0,0.0,0.0,0,0.076,desktop_chrome,apple_pay
ACC_000209,RING_00019,2026-09-19T00:17:04.295605+00:00,1,19,1396.5,73.5,2,1,0.1053,0.0526,1,0.0791,desktop_chrome,credit_card
ACC_000210,RING_00019,2026-12-12T02:38:25.938652+00:00,1,23,1936.6,84.2,1,0,0.0435,0.0,1,0.0464,mobile_ios,apple_pay
ACC_000211,RING_00019,2027-05-08T15:12:12.305806+00:00,1,22,1608.86,73.13,0,0,0.0,0.0,0,0.0133,desktop_chrome,credit_card
ACC_000212,RING_00019,2026-10-02T16:03:28.380405+00:00,1,15,1058.85,70.59,1,0,0.0667,0.0,0,0.0176,desktop_chrome,credit_card
ACC_000213,RING_00019,2026-11-07T00:31:02.084974+00:00,1,26,1587.56,61.06,2,1,0.0769,0.0385,1,0.0341,desktop_safari,debit_card
ACC_000214,RING_00019,2027-01-26T11:51:38.414484+00:00,1,11,761.86,69.26,0,0,0.0,0.0,1,0.075,desktop_safari,apple_pay
ACC_000215,RING_00019,2026-10-23T01:30:34.469613+00:00,1,7,587.93,83.99,0,0,0.0,0.0,1,0.0327,mobile_ios,debit_card
ACC_000216,RING_00019,2027-05-30T08:23:57.069172+00:00,1,29,1585.14,54.66,2,1,0.069,0.0345,0,0.0751,desktop_safari,debit_card
ACC_000217,RING_00019,2026-12-02T08:54:01.236040+00:00,1,8,497.2,62.15,0,0,0.0,0.0,0,0.0784,mobile_ios,credit_card
ACC_000218,RING_00019,2027-02-23T19:30:06.630927+00:00,1,16,797.92,49.87,1,0,0.0625,0.0,0,0.0344,mobile_ios,apple_pay
ACC_000219,RING_00019,2026-09-08T23:29:53.865031+00:00,1,6,357.72,59.62,0,0,0.0,0.0,1,0.0187,desktop_safari,credit_card
ACC_000220,RING_00019,2027-01-28T08:26:14.451089+00:00,1,8,391.28,48.91,0,0,0.0,0.0,1,0.0214,mobile_ios,debit_card
ACC_000221,RING_00019,2027-05-23T23:03:17.989936+00:00,1,20,836.4,41.82,0,0,0.0,0.0,0,0.0292,desktop_safari,credit_card
ACC_000222,RING_00019,2026-10-24T01:01:36.763712+00:00,1,13,508.95,39.15,0,0,0.0,0.0,0,0.063,desktop_chrome,apple_pay
ACC_000223,RING_00019,2027-03-29T14:50:12.299386+00:00,1,6,332.4,55.4,0,0,0.0,0.0,1,0.0637,desktop_safari,apple_pay
ACC_000224,RING_00019,2027-03-28T05:35:01.697613+00:00,1,5,394.55,78.91,0,0,0.0,0.0,0,0.0659,desktop_safari,debit_card
ACC_000225,RING_00019,2026-07-09T06:50:12.164765+00:00,22,21,1149.96,54.76,0,0,0.0,0.0,0,0.0716,mobile_ios,credit_card
ACC_000226,RING_00019,2026-11-21T09:18:07.179030+00:00,1,16,794.24,49.64,1,0,0.0625,0.0,0,0.0496,desktop_chrome,debit_card
ACC_000227,RING_00019,2027-06-07T08:00:13.480625+00:00,1,19,701.1,36.9,0,0,0.0,0.0,1,0.0673,mobile_ios,debit_card
ACC_000228,RING_00019,2027-03-10T13:47:25.412354+00:00,1,11,327.03,29.73,0,0,0.0,0.0,0,0.0459,mobile_ios,credit_card
ACC_000229,RING_00019,2026-08-29T22:49:08.355814+00:00,1,11,615.89,55.99,0,0,0.0,0.0,0,0.0209,desktop_safari,credit_card
ACC_000230,RING_00019,2027-05-22T01:10:11.989335+00:00,1,28,2556.96,91.32,0,0,0.0,0.0,0,0.032,mobile_ios,debit_card
ACC_000231,RING_00019,2026-09-23T04:34:39.612348+00:00,1,16,1132.16,70.76,0,0,0.0,0.0,1,0.0337,desktop_chrome,debit_card
ACC_000232,RING_00019,2026-08-12T03:06:20.113000+00:00,1,26,1190.28,45.78,1,0,0.0385,0.0,0,0.0142,desktop_chrome,debit_card
ACC_000233,RING_00019,2027-02-04T16:52:05.596805+00:00,1,13,1027.39,79.03,0,0,0.0,0.0,0,0.0365,mobile_ios,debit_card
ACC_000234,RING_00019,2026-07-15T03:19:45.874046+00:00,16,22,1255.98,57.09,1,0,0.0455,0.0,0,0.0165,desktop_chrome,debit_card
ACC_000235,RING_00019,2027-05-02T23:17:10.263230+00:00,1,19,1595.43,83.97,1,0,0.0526,0.0,1,0.0708,mobile_ios,credit_card
ACC_000236,RING_00019,2026-11-22T06:43:19.987825+00:00,1,5,196.55,39.31,0,0,0.0,0.0,0,0.0166,desktop_chrome,apple_pay
ACC_000237,RING_00019,2027-03-05T22:42:50.276156+00:00,1,19,527.63,27.77,0,0,0.0,0.0,1,0.061,desktop_chrome,credit_card
ACC_000238,RING_00019,2026-12-10T18:58:16.489181+00:00,1,11,676.72,61.52,0,0,0.0,0.0,0,0.0402,mobile_ios,debit_card
ACC_000239,RING_00019,2026-08-28T01:18:05.513131+00:00,1,24,1883.76,78.49,1,0,0.0417,0.0,0,0.0447,desktop_chrome,apple_pay
ACC_000240,RING_00019,2026-09-26T13:59:01.366887+00:00,1,14,912.1,65.15,0,0,0.0,0.0,1,0.0449,desktop_safari,debit_card
ACC_000241,RING_00019,2027-02-27T07:32:32.534005+00:00,1,10,298.4,29.84,0,0,0.0,0.0,1,0.0219,desktop_safari,credit_card
ACC_000242,RING_00019,2027-04-30T12:24:46.783901+00:00,1,22,636.68,28.94,0,0,0.0,0.0,1,0.0698,desktop_safari,credit_card
ACC_000243,RING_00019,2026-12-21T05:42:34.787928+00:00,1,27,772.74,28.62,0,0,0.0,0.0,1,0.0434,mobile_ios,apple_pay
ACC_000244,RING_00019,2026-11-02T23:15:37.399074+00:00,1,13,602.94,46.38,0,0,0.0,0.0,1,0.0276,desktop_safari,debit_card
ACC_000245,RING_00019,2027-02-28T18:56:40.731237+00:00,1,29,742.4,25.6,1,0,0.0345,0.0,1,0.0133,mobile_ios,apple_pay
ACC_000246,RING_00019,2027-01-23T04:01:39.385804+00:00,1,13,866.58,66.66,0,0,0.0,0.0,1,0.0794,desktop_safari,credit_card
ACC_000247,RING_00019,2027-04-05T05:13:12.119348+00:00,1,22,930.82,42.31,2,1,0.0909,0.0455,1,0.0489,desktop_safari,credit_card
ACC_000248,RING_00019,2026-11-21T02:07:27.542100+00:00,1,9,374.13,41.57,0,0,0.0,0.0,1,0.0469,mobile_ios,credit_card
ACC_000249,RING_00019,2026-07-28T21:30:51.987815+00:00,3,8,587.44,73.43,0,0,0.0,0.0,1,0.0542,mobile_ios,apple_pay
ACC_000250,RING_00019,2027-03-02T00:26:39.977558+00:00,1,9,500.4,55.6,0,0,0.0,0.0,1,0.0629,desktop_chrome,apple_pay
ACC_000251,RING_00019,2027-01-15T18:21:46.577297+00:00,1,6,395.76,65.96,0,0,0.0,0.0,0,0.056,desktop_chrome,apple_pay
ACC_000252,RING_00019,2027-01-28T05:32:13.724126+00:00,1,24,2066.64,86.11,1,0,0.0417,0.0,0,0.0575,mobile_ios,credit_card
ACC_000253,RING_00019,2027-01-23T15:27:43.902639+00:00,1,29,2479.21,85.49,1,0,0.0345,0.0,1,0.0606,desktop_chrome,debit_card
ACC_000254,RING_00019,2026-11-05T10:02:01.729518+00:00,1,27,874.8,32.4,1,0,0.037,0.0,1,0.0337,mobile_ios,apple_pay
ACC_000255,RING_00019,2027-01-29T02:49:12.945703+00:00,1,27,2420.01,89.63,1,0,0.037,0.0,1,0.0719,desktop_chrome,debit_card
ACC_000256,RING_00019,2026-07-06T04:42:14.940114+00:00,25,20,888.0,44.4,2,1,0.1,0.05,1,0.0137,desktop_chrome,apple_pay
ACC_000257,RING_00019,2026-11-22T02:46:21.978240+00:00,1,26,2172.56,83.56,0,0,0.0,0.0,0,0.0202,mobile_ios,credit_card
ACC_000258,RING_00019,2026-11-03T12:19:33.101079+00:00,1,24,2134.56,88.94,2,1,0.0833,0.0417,1,0.0732,desktop_safari,apple_pay
ACC_000259,RING_00019,2026-06-29T22:24:22.367343+00:00,32,5,257.05,51.41,0,0,0.0,0.0,1,0.0109,desktop_safari,debit_card
ACC_000260,RING_00019,2026-12-30T21:59:15.776360+00:00,1,27,1279.26,47.38,3,1,0.1111,0.037,0,0.0306,desktop_chrome,debit_card
ACC_000261,RING_00019,2027-02-28T09:32:46.890107+00:00,1,29,787.93,27.17,1,0,0.0345,0.0,0,0.0532,desktop_chrome,apple_pay
ACC_000262,RING_00019,2026-07-08T20:25:34.323084+00:00,23,23,600.53,26.11,1,0,0.0435,0.0,0,0.049,desktop_chrome,apple_pay
ACC_000263,RING_00019,2027-04-29T05:28:06.230464+00:00,1,28,2338.84,83.53,3,1,0.1071,0.0357,0,0.0154,desktop_safari,credit_card
ACC_000264,RING_00019,2026-12-03T09:25:08.361645+00:00,1,7,494.76,70.68,0,0,0.0,0.0,0,0.0187,desktop_safari,credit_card
ACC_000265,RING_00019,2027-06-01T05:44:39.229067+00:00,1,15,1166.1,77.74,1,0,0.0667,0.0,0,0.0122,mobile_ios,credit_card
ACC_000266,RING_00019,2027-05-09T04:37:03.440008+00:00,1,28,1231.44,43.98,1,0,0.0357,0.0,1,0.0446,mobile_ios,credit_card
ACC_000267,RING_00019,2027-06-04T10:54:42.135099+00:00,1,13,709.41,54.57,1,0,0.0769,0.0,0,0.0492,desktop_chrome,debit_card
ACC_000268,RING_00019,2027-05-09T14:15:39.161405+00:00,1,18,1035.18,57.51,1,0,0.0556,0.0,1,0.0246,mobile_ios,apple_pay
ACC_000269,RING_00019,2027-04-30T15:41:01.966595+00:00,1,11,890.01,80.91,1,0,0.0909,0.0,0,0.0565,mobile_ios,apple_pay
ACC_000270,RING_00020,2026-12-30T05:06:40.157536+00:00,1,27,3392.82,125.66,1,0,0.037,0.0,2,0.0298,mobile_android,credit_card
ACC_000271,RING_00020,2026-07-21T01:22:23.464309+00:00,10,46,4843.34,105.29,4,3,0.087,0.0652,2,0.0299,mobile_ios,credit_card
ACC_000272,RING_00020,2027-07-29T22:01:25.390189+00:00,1,38,4819.54,126.83,2,1,0.0526,0.0263,2,0.0177,mobile_ios,credit_card
ACC_000273,RING_00020,2026-10-21T13:29:45.141690+00:00,1,37,3119.84,84.32,3,2,0.0811,0.0541,1,0.0593,mobile_android,credit_card
ACC_000274,RING_00021,2026-12-29T15:00:57.354737+00:00,1,29,4040.86,139.34,1,0,0.0345,0.0,2,0.0475,desktop_safari,paypal
ACC_000275,RING_00021,2026-08-19T04:14:50.380111+00:00,1,17,1218.9,71.7,0,0,0.0,0.0,1,0.0503,desktop_safari,paypal
ACC_000276,RING_00021,2026-09-20T14:01:37.505208+00:00,1,29,4345.94,149.86,0,0,0.0,0.0,2,0.0209,desktop_chrome,credit_card
ACC_000277,RING_00021,2026-09-14T05:28:32.842386+00:00,1,25,2853.75,114.15,1,0,0.04,0.0,1,0.0665,desktop_chrome,paypal
ACC_000278,RING_00021,2026-09-22T04:04:07.671310+00:00,1,23,2520.34,109.58,0,0,0.0,0.0,3,0.0126,mobile_ios,credit_card
ACC_000279,RING_00021,2027-01-31T06:07:25.929058+00:00,1,36,4086.36,113.51,2,1,0.0556,0.0278,3,0.0622,mobile_ios,paypal
ACC_000280,RING_00021,2026-10-17T13:54:40.878704+00:00,1,10,626.5,62.65,0,0,0.0,0.0,3,0.074,desktop_chrome,paypal
ACC_000281,RING_00021,2026-11-07T05:08:49.241327+00:00,1,11,599.17,54.47,0,0,0.0,0.0,1,0.061,desktop_chrome,credit_card
ACC_000282,RING_00021,2027-03-13T11:41:46.613163+00:00,1,22,3158.76,143.58,1,0,0.0455,0.0,2,0.0891,mobile_ios,paypal
ACC_000283,RING_00021,2027-01-23T02:50:48.332060+00:00,1,18,2221.56,123.42,0,0,0.0,0.0,3,0.0195,desktop_chrome,credit_card
ACC_000284,RING_00021,2026-06-19T11:44:33.165570+00:00,42,14,615.44,43.96,0,0,0.0,0.0,3,0.0547,desktop_safari,credit_card
ACC_000285,RING_00021,2026-12-26T17:50:47.949936+00:00,1,27,3873.69,143.47,2,1,0.0741,0.037,1,0.0472,desktop_chrome,credit_card
ACC_000286,RING_00021,2026-10-22T20:09:08.468211+00:00,1,14,1833.72,130.98,0,0,0.0,0.0,3,0.0316,desktop_safari,credit_card
ACC_000287,RING_00021,2026-08-18T14:33:54.387080+00:00,1,32,1567.68,48.99,1,0,0.0312,0.0,1,0.0714,mobile_ios,credit_card
ACC_000288,RING_00021,2027-01-19T09:51:38.595803+00:00,1,16,2315.04,144.69,0,0,0.0,0.0,3,0.0466,mobile_ios,credit_card
ACC_000289,RING_00021,2026-07-13T03:46:10.358872+00:00,18,34,1532.38,45.07,1,0,0.0294,0.0,2,0.0597,mobile_ios,credit_card
ACC_000290,RING_00021,2026-08-27T08:54:20.710507+00:00,1,12,751.92,62.66,0,0,0.0,0.0,2,0.0175,desktop_chrome,paypal
ACC_000291,RING_00021,2027-03-15T09:50:30.080925+00:00,1,20,3547.6,177.38,0,0,0.0,0.0,1,0.0594,desktop_safari,paypal
ACC_000292,RING_00021,2026-12-09T22:06:53.372328+00:00,1,26,1583.14,60.89,0,0,0.0,0.0,2,0.0898,desktop_safari,credit_card
ACC_000293,RING_00021,2026-11-23T08:14:31.108385+00:00,1,27,3625.83,134.29,0,0,0.0,0.0,3,0.0465,desktop_chrome,credit_card
ACC_000294,RING_00021,2027-04-01T19:36:29.746457+00:00,1,25,1210.0,48.4,0,0,0.0,0.0,1,0.0572,desktop_chrome,paypal
ACC_000295,RING_00021,2026-08-07T06:59:15.500674+00:00,1,37,3923.85,106.05,2,1,0.0541,0.027,2,0.0357,mobile_ios,credit_card
ACC_000296,RING_00021,2027-02-05T11:06:24.434405+00:00,1,39,3331.38,85.42,1,0,0.0256,0.0,1,0.0739,desktop_chrome,paypal
ACC_000297,RING_00021,2027-03-07T00:20:38.282090+00:00,1,33,1374.45,41.65,1,0,0.0303,0.0,2,0.0298,mobile_ios,paypal
ACC_000298,RING_00021,2026-08-22T03:29:00.286878+00:00,1,37,4452.58,120.34,1,0,0.027,0.0,2,0.0247,desktop_chrome,credit_card
ACC_000299,RING_00021,2027-02-06T20:36:05.031242+00:00,1,14,2275.14,162.51,0,0,0.0,0.0,2,0.0591,mobile_ios,credit_card
ACC_000300,RING_00021,2026-06-24T05:05:30.224882+00:00,37,38,5727.36,150.72,0,0,0.0,0.0,2,0.0758,desktop_chrome,credit_card
ACC_000301,RING_00021,2026-08-08T00:37:38.249506+00:00,1,35,4310.95,123.17,0,0,0.0,0.0,3,0.0296,desktop_chrome,paypal
ACC_000302,RING_00021,2026-06-29T20:26:24.195354+00:00,32,32,4694.08,146.69,0,0,0.0,0.0,3,0.0659,desktop_safari,credit_card
ACC_000303,RING_00021,2026-08-15T09:38:25.120765+00:00,1,20,2398.0,119.9,1,0,0.05,0.0,2,0.0351,desktop_safari,credit_card
ACC_000304,RING_00021,2027-01-28T23:19:23.046586+00:00,1,20,3559.0,177.95,0,0,0.0,0.0,1,0.0665,mobile_ios,paypal
ACC_000305,RING_00021,2027-03-10T06:49:07.544961+00:00,1,29,5120.24,176.56,1,0,0.0345,0.0,3,0.0469,desktop_chrome,paypal
ACC_000306,RING_00021,2026-12-17T12:49:36.581632+00:00,1,8,1011.44,126.43,0,0,0.0,0.0,3,0.0221,mobile_ios,credit_card
ACC_000307,RING_00021,2027-02-25T20:13:37.889188+00:00,1,18,1178.46,65.47,0,0,0.0,0.0,2,0.0685,desktop_chrome,credit_card
ACC_000308,RING_00021,2027-02-21T17:27:41.283840+00:00,1,8,1001.84,125.23,0,0,0.0,0.0,3,0.0314,desktop_chrome,credit_card
ACC_000309,RING_00021,2026-09-08T21:10:57.776635+00:00,1,37,6240.79,168.67,1,0,0.027,0.0,1,0.08,desktop_chrome,paypal
ACC_000310,RING_00021,2026-07-01T01:38:47.873289+00:00,30,18,3122.1,173.45,0,0,0.0,0.0,2,0.0256,desktop_chrome,paypal
ACC_000311,RING_00021,2026-12-16T22:16:28.826471+00:00,1,22,1666.06,75.73,1,0,0.0455,0.0,1,0.0669,desktop_safari,paypal
ACC_000312,RING_00021,2026-08-26T04:23:49.219459+00:00,1,39,3368.82,86.38,0,0,0.0,0.0,1,0.0463,desktop_chrome,credit_card
ACC_000313,RING_00021,2027-03-16T04:25:09.502359+00:00,1,11,506.11,46.01,0,0,0.0,0.0,2,0.0677,desktop_safari,paypal
ACC_000314,RING_00021,2026-09-05T00:01:51.439123+00:00,1,27,4206.06,155.78,2,1,0.0741,0.037,1,0.0612,desktop_chrome,paypal
ACC_000315,RING_00021,2026-12-02T13:24:18.436001+00:00,1,17,1469.48,86.44,0,0,0.0,0.0,2,0.0156,mobile_ios,credit_card
ACC_000316,RING_00021,2026-07-18T18:30:47.637919+00:00,13,9,481.23,53.47,0,0,0.0,0.0,3,0.0251,desktop_safari,credit_card
ACC_000317,RING_00022,2026-04-17T02:10:43.937550+00:00,105,32,1133.12,35.41,4,2,0.125,0.0625,0,0.085,desktop_chrome,paypal
ACC_000318,RING_00023,2026-03-20T07:17:52.194667+00:00,133,31,1331.45,42.95,1,0,0.0323,0.0,0,0.059,mobile_ios,credit_card
ACC_000319,RING_00023,2026-03-24T07:42:02.073639+00:00,129,22,3098.26,140.83,2,1,0.0909,0.0455,2,0.0555,mobile_ios,credit_card
ACC_000320,RING_00023,2026-03-02T19:17:46.499575+00:00,151,9,1142.73,126.97,0,0,0.0,0.0,2,0.0203,mobile_ios,credit_card
ACC_000321,RING_00023,2026-05-27T16:03:39.075390+00:00,65,30,3495.3,116.51,3,2,0.1,0.0667,0,0.0197,mobile_ios,credit_card
ACC_000322,RING_00024,2026-07-17T11:47:26.829907+00:00,14,11,644.16,58.56,0,0,0.0,0.0,2,0.0328,mobile_ios,credit_card
ACC_000323,RING_00024,2026-05-12T23:27:33.559059+00:00,80,37,3270.06,88.38,0,0,0.0,0.0,1,0.0804,mobile_ios,credit_card
ACC_000324,RING_00024,2026-02-23T04:38:02.779084+00:00,158,23,1914.06,83.22,1,0,0.0435,0.0,1,0.0134,desktop_safari,credit_card
ACC_000325,RING_00024,2026-04-21T10:10:18.254230+00:00,101,18,3117.96,173.22,0,0,0.0,0.0,1,0.0868,desktop_chrome,credit_card
ACC_000326,RING_00024,2026-07-07T00:58:27.442932+00:00,24,34,1861.16,54.74,1,0,0.0294,0.0,2,0.0127,desktop_safari,credit_card
ACC_000327,RING_00024,2026-06-18T07:35:43.344849+00:00,43,28,2502.64,89.38,0,0,0.0,0.0,2,0.0563,mobile_ios,paypal
ACC_000328,RING_00024,2026-07-05T18:24:10.126082+00:00,26,23,1947.64,84.68,0,0,0.0,0.0,2,0.09,desktop_chrome,credit_card
ACC_000329,RING_00024,2026-03-05T11:15:51.841606+00:00,148,27,3144.15,116.45,2,1,0.0741,0.037,3,0.0334,desktop_safari,credit_card
ACC_000330,RING_00024,2026-02-15T17:45:09.902998+00:00,166,17,2587.23,152.19,0,0,0.0,0.0,2,0.0777,desktop_safari,paypal
ACC_000331,RING_00024,2026-05-05T11:47:25.049858+00:00,87,38,3470.92,91.34,0,0,0.0,0.0,1,0.052,desktop_safari,paypal
ACC_000332,RING_00024,2026-03-31T06:43:51.224437+00:00,122,34,4558.04,134.06,0,0,0.0,0.0,3,0.0572,mobile_ios,paypal
ACC_000333,RING_00024,2026-05-21T16:23:39.420351+00:00,71,9,1066.32,118.48,0,0,0.0,0.0,3,0.0642,desktop_safari,credit_card
ACC_000334,RING_00024,2026-05-17T09:50:21.761474+00:00,75,27,3527.28,130.64,0,0,0.0,0.0,2,0.0453,desktop_chrome,credit_card
ACC_000335,RING_00024,2026-06-19T07:13:20.237684+00:00,42,24,2488.56,103.69,0,0,0.0,0.0,1,0.0329,mobile_ios,credit_card
ACC_000336,RING_00024,2026-07-26T16:38:31.484444+00:00,5,29,2250.11,77.59,2,1,0.069,0.0345,3,0.0659,desktop_chrome,credit_card
ACC_000337,RING_00024,2026-03-17T01:13:27.569151+00:00,136,10,496.4,49.64,0,0,0.0,0.0,2,0.0519,mobile_ios,credit_card
ACC_000338,RING_00024,2026-07-13T19:01:25.061377+00:00,18,16,940.16,58.76,0,0,0.0,0.0,2,0.0144,desktop_safari,credit_card
ACC_000339,RING_00024,2026-10-25T02:02:33.119228+00:00,1,9,1190.34,132.26,0,0,0.0,0.0,1,0.0223,desktop_safari,credit_card
ACC_000340,RING_00024,2026-07-30T18:12:08.889995+00:00,1,34,2540.14,74.71,1,0,0.0294,0.0,3,0.055,desktop_chrome,paypal
ACC_000341,RING_00024,2026-04-09T08:34:53.569154+00:00,113,16,2608.96,163.06,0,0,0.0,0.0,1,0.0643,desktop_safari,paypal
ACC_000342,RING_00024,2026-02-12T07:08:44.668192+00:00,169,25,3738.0,149.52,0,0,0.0,0.0,1,0.0822,mobile_ios,credit_card
ACC_000343,RING_00024,2026-05-09T11:02:05.887119+00:00,83,8,1014.08,126.76,0,0,0.0,0.0,2,0.0348,desktop_chrome,paypal
ACC_000344,RING_00024,2026-07-27T19:14:06.954365+00:00,4,21,3512.67,167.27,0,0,0.0,0.0,1,0.0551,mobile_ios,credit_card
ACC_000345,RING_00024,2026-09-24T22:03:04.770695+00:00,1,30,2076.3,69.21,1,0,0.0333,0.0,2,0.0571,desktop_safari,paypal
ACC_000346,RING_00024,2026-09-15T02:48:36.570139+00:00,1,34,5426.06,159.59,2,1,0.0588,0.0294,3,0.0556,desktop_safari,credit_card
ACC_000347,RING_00024,2026-10-12T23:32:33.398607+00:00,1,23,4008.21,174.27,1,0,0.0435,0.0,2,0.089,mobile_ios,credit_card
ACC_000348,RING_00024,2026-07-25T00:07:48.739624+00:00,6,13,2100.15,161.55,0,0,0.0,0.0,3,0.0405,desktop_chrome,paypal
ACC_000349,RING_00024,2026-07-07T07:33:59.998502+00:00,24,34,3613.86,106.29,0,0,0.0,0.0,1,0.0664,desktop_chrome,credit_card
ACC_000350,RING_00024,2026-11-05T15:19:39.209183+00:00,1,17,1216.01,71.53,0,0,0.0,0.0,1,0.0477,desktop_chrome,credit_card
ACC_000351,RING_00024,2026-07-27T23:01:48.529459+00:00,4,35,2833.25,80.95,1,0,0.0286,0.0,1,0.0499,mobile_ios,paypal
ACC_000352,RING_00024,2026-11-10T08:26:44.602872+00:00,1,24,3689.04,153.71,0,0,0.0,0.0,3,0.0486,mobile_ios,paypal
ACC_000353,RING_00024,2026-06-25T17:16:30.634284+00:00,36,17,2631.77,154.81,0,0,0.0,0.0,2,0.0696,desktop_chrome,credit_card
ACC_000354,RING_00025,2027-06-15T08:33:20.457556+00:00,1,44,2763.2,62.8,3,2,0.0682,0.0455,1,0.0743,mobile_ios,credit_card
ACC_000355,RING_00026,2027-09-01T15:21:33.736606+00:00,1,40,1894.0,47.35,2,1,0.05,0.025,0,0.0276,desktop_chrome,debit_card
ACC_000356,RING_00027,2026-03-12T13:12:20.871325+00:00,141,29,9779.96,337.24,26,24,0.8966,0.8276,11,0.8137,desktop_chrome,credit_card
ACC_000357,RING_00027,2026-03-18T07:12:42.131929+00:00,135,28,13186.32,470.94,24,21,0.8571,0.75,16,0.7631,desktop_chrome,credit_card
